ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	LOAN	SOURCE	NOTES	RID
8180	59_tofloat	to float	Achang	Burmish_Achang	nʲə³¹	nʲ.ə.³¹	nʲ ə ³¹	acha1249	1574	24.466605	97.89503	929	929	FALSE	Huang1992 Hill2017		
8182	59_tofloat	to float	Atsi	Burmish_Atsi	mju²¹	m.j.u.²¹	m j u ²¹	zaiw1241	1574	24.193367	97.806689	926	926	FALSE	Huang1992 Hill2017		
8183	59_tofloat	to float	Bola	Burmish_Bola	mjuŋ³¹	m.j.u.ŋ.³¹	m j u ŋ ³¹	pela1242	1574	24.405004	98.234243	926	926	FALSE	Huang1992 Hill2017		
8185	59_tofloat	to float	Lashi	Burmish_Lashi	kjaːm⁵⁵	k.j.aː.m.⁵⁵	k j aː m ⁵⁵	lash1243	1574	24.111512	98.311333	1065	1065	FALSE	Huang1992 Hill2017		
8244	59_tofloat	to float	Rangoon	Burmish_Rangoon	pɔ²²	p.ɔ.²²	p ɔ ²²	nucl1310	1574	16.874207	96.190785	1082	1082	FALSE	Huang1992 Hill2017		
10779	59_tofloat	to float	Beijing	Sinitic_Beijing	fu³⁵	f.u.³⁵	f u ³⁵	beij1235	1574	39.909056	116.397422	3187	3187	FALSE	Lai2017FN		
10780	59_tofloat	to float	Guangzhou	Sinitic_Guangzhou	fɐu²¹	f.ɐ.u.²¹	f ɐ u ²¹	guan1279	1574	23.131111	113.258099	3187	3187	TRUE	Lai2017FN		
10781	59_tofloat	to float	Chaozhou	Sinitic_Chaozhou	pʰu⁵⁵	pʰ.u.⁵⁵	pʰ u ⁵⁵	chao1238	1574	23.657699	116.622317	3187	3187	FALSE	Lai2017FN		
10782	59_tofloat	to float	Longgang	Sinitic_Longgang	fiu²¹	f.i.u.²¹	f i u ²¹	hakk1236	1574	22.725545	114.243825	3187	3187	TRUE	Lai2017FN		
10783	59_tofloat	to float	Jieyang	Sinitic_Jieyang	pʰu⁵⁵	pʰ.u.⁵⁵	pʰ u ⁵⁵	chao1239	1574	23.551122	116.373013	3187	3187	FALSE	Lai2017FN		
10784	59_tofloat	to float	Xingning	Sinitic_Xingning	pʰiɑɔ²⁴	pʰ.i.ɑ.ɔ.²⁴	pʰ i ɑ ɔ ²⁴	hakk1236	1574	24.13674	115.732382	10285	10285	FALSE	Lai2017FN		
10785	59_tofloat	to float	Xingning	Sinitic_Xingning	fiu²⁴	f.i.u.²⁴	f i u ²⁴	hakk1236	1574	24.13674	115.732382	3187	3187	TRUE	Lai2017FN		
11220	59_tofloat	to float	Ukhrul	Naga_Ukhrul	kə+kʰɐj	k.ə.+.kʰ.ɐ.j	k ə + kʰ ɐ j	ukhr1238	1574	25.092617	94.37045	2124	2124	FALSE	Mortensen2012		
11657	59_tofloat	to float	Tangut	Tangut	dʑjwow	dʑ.jwo.w	dʑ j w o./o w	tang1334	1574	38.477453	106.285383	10201	10201	FALSE	Li1997		
11878	59_tofloat	to float	Mikir	Karbi	inglang[...]	i.ng.l.a.ng	i ng l a ng	karb1241	1574	25.735084	93.050494	0	0	FALSE	Walker1925 KonnerthFC GruessnerNoDate		
160	60_toflow	to flow	OldTibetan	Tibetan_Old_Tibetan	rgʲu	r.g.ʲ.u	r g j u	clas1254	2003	30.027852	91.158704	1582	1582	FALSE	Huang1992		2425
161	60_toflow	to flow	Japhug	rGyalrong_Japhug	jit	j.i.t	j i t	japh1234	2003	32.207076	101.957636	1603	1603	FALSE	Jacques2015b		2415
882	60_toflow	to flow	Daofu	rGyalrong_Daofu	xɕɛr	x.ɕ.ɛ.r	x ɕ ɛ r	horp1240	2003	30.975281	101.123742	3182	3182	FALSE	Huang1992		
1486	60_toflow	to flow	MaerkangrGyalrong	rGyalrong_Maerkang	(tə tʃi) kə ndə	t.ə._.tʃ.i._.k.ə._.n.d.ə	t ə + tʃ i + k ə + n d ə	situ1238	2003	31.868614	102.295293	3267	3267	FALSE	Huang1992		
2213	60_toflow	to flow	Dulong	Nungic_Dulong	ɑ³¹jɯ⁵³	ɑ.³¹.+.j.ɯ.⁵³	ɑ ³¹ + j ɯ ⁵³	drun1238	2003	27.749017	98.691868	10203	10203	FALSE	Huang1992		2413
2271	60_toflow	to flow	Batang	Tibetan_Batang	dʑuʔ⁵³	dʑ.u.ʔ.⁵³	dʑ u ʔ ⁵³	kham1282	2003	30.00795	99.111944	2725	2725	FALSE	Huang1992		2428
2913	60_toflow	to flow	Zhaba	Qiangic_Zhaba	ŋə⁵⁵ji⁵⁵	ŋ.ə.⁵⁵.◦.j.i.⁵⁵	ŋ ə ⁵⁵ + j i ⁵⁵	zhab1238	2003	30.538892	101.058397	1603	1603	FALSE	Huang1992		2434
3056	60_toflow	to flow	MotuoMenba	Bodic_Tshangla	de	d.e	d e	tsha1245	2003	29.325414	95.340883	2477	2477	FALSE	Huang1992		2422
3119	60_toflow	to flow	Xiahe	Tibetan_Xiahe	ʑər	ʑ.ə.r	ʑ ə r	amdo1237	2003	35.210549	102.524979	2529	2529	FALSE	Huang1992		
3275	60_toflow	to flow	Lhasa	Tibetan_Lhasa	tɕhu⁵⁵ Cu¹³²	tɕʰ.u.⁵⁵._.C.u.¹³²	tɕʰ u ⁵⁵ + C/k u ¹³²	utsa1239	2003	29.653441	91.171493	2620	2620	FALSE	Huang1992		2429
3571	60_toflow	to flow	Lisu	Loloish_Lisu	ʒi³³	ʒ.i.³³	ʒ i ³³	lisu1250	2003	25.950046	98.848486	932	932	FALSE	Huang1992		2419
3625	60_toflow	to flow	Bokar	Tani_Bokar	bit	b.i.t	b i t	boka1249	2003	27.554547	93.15717	2806	2806	FALSE	Huang1992		2410
3962	60_toflow	to flow	Jingpho	Jingpho_Jingpho	lui³³	l.u.i.³³	l u i ³³	jing1260	2003	25.461826	97.329866	2950	2950	FALSE	Huang1992		2416
4102	60_toflow	to flow	Yidu	Deng_Yidu	bɯ⁵⁵po⁵³	b.ɯ.⁵⁵.◦.p.o.⁵³	b ɯ ⁵⁵ + p o./o ⁵³	idum1241	2003	29.448172	95.650179	3014	3014	FALSE	Huang1992		2433
4293	60_toflow	to flow	Khaling	Kiranti_Khaling	sop	s.o.p	s o./o p	khal1275	2003	27.390595	87.510016	3501	3501	FALSE	Jacques2017FN		
4645	60_toflow	to flow	OldChinese	Sinitic_Old_Chinese	*ru	r.u	r u	oldc1244	2003	34.101745	108.777868	1582	1582	FALSE	Baxter2014		2424
5044	60_toflow	to flow	OldBurmese	Burmish_Old_Burmese	cīḥ	c.ī.ḥ	c iː h	oldb1235	2003	21.624974	97.126742	932	932	FALSE	Hill2017		2423
5213	60_toflow	to flow	WobziKhroskyabs	Khroskyabs_Wobzi	æ+rgé	æ.+.r.g.é	æ + r g é/e	eree1240	2003	31.62758	101.427999	3748	3748	FALSE	Lai2017		2431
5464	60_toflow	to flow	Chepang	Chepang_Chepang	ho	h.o	h o	chep1245	2003	27.785164	84.908801	3813	3813	FALSE	Caughley2000		2412
6251	60_toflow	to flow	Hakha	Chin_Hakha	luâŋ+lǔan	l.u.â.ŋ.+.l.ǔ.a.n	l u â/a ŋ + l ǔ a n	haka1240	2003	22.870089	92.820021	3047	3047	FALSE	VanBik2014		2414
6883	60_toflow	to flow	Byangsi	TibetoKinauri_Byangsi	bɔmo	b.ɔ.m.o	b ɔ m o	byan1241	2003	29.583838	80.22309	3215	3215	FALSE	Sharma2003a		2411
7332	60_toflow	to flow	Kulung	Kiranti_Kulung	elma	e.l.m.a	e l m a	kulu1253	2003	27.690037	86.910944	713	713	FALSE	Tolsma1999		2417
7441	60_toflow	to flow	Bantawa	Kiranti_Bantawa	son	s.o.n	s o./o n	bant1281	2003	27.117894	87.049995	776	776	FALSE	Jongens2009		
7774	60_toflow	to flow	Achang	Burmish_Achang	so³¹	s.o.³¹	s o./o ³¹	acha1249	2003	24.466605	97.89503	932	932	FALSE	Huang1992 Hill2017		2408
7778	60_toflow	to flow	Bola	Burmish_Bola	ju⁵⁵	j.u.⁵⁵	j u ⁵⁵	pela1242	2003	24.405004	98.234243	934	934	FALSE	Huang1992 Hill2017		
7786	60_toflow	to flow	Xiandao	Burmish_Xiandao	ʂa³¹	ʂ.a.³¹	ʂ a ³¹	xian1249	2003	24.494153	97.753173	932	932	FALSE	Huang1992 Hill2017		
8067	60_toflow	to flow	Rangoon	Burmish_Rangoon	si⁵⁵	s.i.⁵⁵	s i ⁵⁵	nucl1310	2003	16.874207	96.190785	932	932	FALSE	Huang1992 Hill2017		2426
8190	60_toflow	to flow	Atsi	Burmish_Atsi	jui⁵¹	j.u.i.⁵¹	j u i ⁵¹	zaiw1241	2003	24.193367	97.806689	934	934	FALSE	Huang1992 Hill2017		
8193	60_toflow	to flow	Lashi	Burmish_Lashi	jaːu³¹	j.aː.u.³¹	j aː u ³¹	lash1243	2003	24.111512	98.311333	934	934	FALSE	Huang1992 Hill2017		2418
8194	60_toflow	to flow	Maru	Burmish_Maru	juk³¹	j.u.k.³¹	j u k ³¹	maru1249	2003	24.939981	99.83	934	934	FALSE	Huang1992 Hill2017		
9634	60_toflow	to flow	Lushai	Mizo_Lushai	luaŋ	l.u.a.ŋ	l u a ŋ	lush1249	2003	22.60535	92.629457	3047	3047	FALSE	Lorrain1940		2420
10786	60_toflow	to flow	Beijing	Sinitic_Beijing	pʰiɑo⁵⁵	pʰ.i.ɑ.o.⁵⁵	pʰ i ɑ o./o ⁵⁵	beij1235	2003	39.909056	116.397422	1908	1908	FALSE	Lai2017FN		2409
10787	60_toflow	to flow	Guangzhou	Sinitic_Guangzhou	lɐu²¹	l.ɐ.u.²¹	l ɐ u ²¹	guan1279	2003	23.131111	113.258099	1582	1582	FALSE	Lai2017FN		
10788	60_toflow	to flow	Longgang	Sinitic_Longgang	liu²¹	l.i.u.²¹	l i u ²¹	hakk1236	2003	22.725545	114.243825	1582	1582	FALSE	Lai2017FN		
10789	60_toflow	to flow	Xingning	Sinitic_Xingning	liu²⁴	l.i.u.²⁴	l i u ²⁴	hakk1236	2003	24.13674	115.732382	1582	1582	FALSE	Lai2017FN		2432
11221	60_toflow	to flow	Ukhrul	Naga_Ukhrul	kʰə+roŋ	kʰ.ə.+.r.o.ŋ	kʰ ə + r o./o ŋ	ukhr1238	2003	25.092617	94.37045	3423	3423	FALSE	Mortensen2012		2430
11591	60_toflow	to flow	Tangut	Tangut	lju.	l.ju.	l j u	tang1334	2003	38.477453	106.285383	10202	10202	FALSE	Li1997		2427
11877	60_toflow	to flow	Mikir	Karbi	li(voi)	l.ì	l ì/i	karb1241	2003	25.735084	93.050494	0	0	FALSE	Walker1925 KonnerthFC GruessnerNoDate		2421
164	62_toflymovethroughair	to fly (move through air)	OldTibetan	Tibetan_Old_Tibetan	ɴpʰur-	ɴ.pʰ.u.r.◦	ɴ pʰ u r +	clas1254	1441	30.027852	91.158704	430	430	FALSE	Huang1992		2519
165	62_toflymovethroughair	to fly (move through air)	Khaling	Kiranti_Khaling	bher-	bʰ.e.r.◦	bʰ e r +	khal1275	1441	27.390595	87.510016	10208	10208	FALSE	Jacques2017FN		
166	62_toflymovethroughair	to fly (move through air)	Limbu	Kiranti_Limbu	pɛ:r-	p.ɛ:.r.◦	p ɛː r +	limb1266	1441	27.272065	87.889909	10208	10208	FALSE	Jacques2017FN		2511
167	62_toflymovethroughair	to fly (move through air)	Japhug	rGyalrong_Japhug	nɯqambɯmbjom	n.ɯ.q.a.mb.ɯ.mb.j.o.m	n ɯ q a mb ɯ mb j o./o m	japh1234	1441	32.207076	101.957636	10206	10206	FALSE	Jacques2015b		2507
168	62_toflymovethroughair	to fly (move through air)	Tangut	Tangut	dʑjwow¹	dʑ.j.w.o.w.¹	dʑ j w o./o w ¹	tang1334	1441	38.477453	106.285383	10206	10206	FALSE	Li1997		2522
1064	62_toflymovethroughair	to fly (move through air)	Jingpho	Jingpho_Jingpho	pje̱n³³	p.j.e̱.n.³³	p j e̠ n ³³	jing1260	1441	25.461826	97.329866	10214	10214	FALSE	Huang1992		2508
1464	62_toflymovethroughair	to fly (move through air)	MaerkangrGyalrong	rGyalrong_Maerkang	kɑ bjɑm	k.ɑ._.b.j.ɑ.m	k ɑ + b j ɑ m	situ1238	1441	31.868614	102.295293	10206	10206	FALSE	Huang1992		
2021	62_toflymovethroughair	to fly (move through air)	Daofu	rGyalrong_Daofu	bjo	b.j.o	b j o	horp1240	1441	30.975281	101.123742	10206	10206	FALSE	Huang1992		
2240	62_toflymovethroughair	to fly (move through air)	Batang	Tibetan_Batang	dĩ⁵⁵	d.ĩ.∼.⁵⁵	d ĩ ⁵⁵	kham1282	1441	30.00795	99.111944	2572	2572	FALSE	Huang1992		2525
2843	62_toflymovethroughair	to fly (move through air)	Zhaba	Qiangic_Zhaba	tə⁵⁵mdzɪ⁵⁵	t.ə.⁵⁵.◦.m.dz.ɪ.⁵⁵	t ə ⁵⁵ + m dz ɪ ⁵⁵	zhab1238	1441	30.538892	101.058397	2350	2350	FALSE	Huang1992		2532
3105	62_toflymovethroughair	to fly (move through air)	Xiahe	Tibetan_Xiahe	phər	ph.ə.r	pʰ ə r	amdo1237	1441	35.210549	102.524979	430	430	FALSE	Huang1992		
3279	62_toflymovethroughair	to fly (move through air)	Dulong	Nungic_Dulong	bɛɹ⁵³	b.ɛ.ɹ.⁵³	b ɛ ɹ ⁵³	drun1238	1441	27.749017	98.691868	10208	10208	FALSE	Huang1992		2503
3326	62_toflymovethroughair	to fly (move through air)	Lhasa	Tibetan_Lhasa	phir⁵⁵	ph.i.r.⁵⁵	pʰ i r ⁵⁵	utsa1239	1441	29.653441	91.171493	430	430	FALSE	Huang1992		2526
3537	62_toflymovethroughair	to fly (move through air)	Lisu	Loloish_Lisu	bi³³	b.i.³³	b i ³³	lisu1250	1441	25.950046	98.848486	10213	10213	FALSE	Huang1992		2512
3561	62_toflymovethroughair	to fly (move through air)	Bokar	Tani_Bokar	bjar	b.j.a.r	b j a r	boka1249	1441	27.554547	93.15717	10208	10208	FALSE	Huang1992		2497
3972	62_toflymovethroughair	to fly (move through air)	Alike	Tibetan_Alike	mpər	m.p.ə.r	m p ə r	amdo1237	1441	38.318508	92.839938	430	430	FALSE	Huang1992		2524
4001	62_toflymovethroughair	to fly (move through air)	DarangTaraon	Deng_Darang_Taraon	jim³⁵	j.i.m.³⁵	j i m ³⁵	diga1241	1441	28.657986	97.469136	10211	10211	FALSE	Huang1992		2502
4032	62_toflymovethroughair	to fly (move through air)	MotuoMenba	Bodic_Tshangla	phen	pʰ.e.n	pʰ e n	tsha1245	1441	29.325414	95.340883	10215	10215	FALSE	Huang1992		2516
4085	62_toflymovethroughair	to fly (move through air)	Yidu	Deng_Yidu	li⁵⁵	l.i.⁵⁵	l i ⁵⁵	idum1241	1441	29.448172	95.650179	3006	3006	FALSE	Huang1992		2531
4647	62_toflymovethroughair	to fly (move through air)	OldChinese	Sinitic_Old_Chinese	*Cə.pə[r]	C/.ə.+.p.ə.r	C/k ə + p ə r	oldc1244	1441	34.101745	108.777868	10210	10210	FALSE	Baxter2014		2518
5045	62_toflymovethroughair	to fly (move through air)	OldBurmese	Burmish_Old_Burmese	pjaṃ	p.j.a.ṃ	p j a m̩	oldb1235	1441	21.624974	97.126742	10206	10206	FALSE	Hill2017		2517
5215	62_toflymovethroughair	to fly (move through air)	WobziKhroskyabs	Khroskyabs_Wobzi	jmbjə̂m	j.m.b.j.ə̂.m	j m b j ə̂ m	eree1240	1441	31.62758	101.427999	10206	10206	FALSE	Lai2017		2528
5466	62_toflymovethroughair	to fly (move through air)	Chepang	Chepang_Chepang	sjuŋ	s.j.u.ŋ	s j u ŋ	chep1245	1441	27.785164	84.908801	3815	3815	FALSE	Caughley2000		2501
5704	62_toflymovethroughair	to fly (move through air)	Garo	Garo_Garo	bil+a	b.i.l.+.a	b i l + a	garo1247	1441	25.504744	90.333226	10208	10208	FALSE	Burling2003		2504
6136	62_toflymovethroughair	to fly (move through air)	Thulung	Kiranti_Thulung	hut	h.u.t	h u t	thul1246	1441	27.534944	87.609608	4096	4096	FALSE	Allen1975		2523
6253	62_toflymovethroughair	to fly (move through air)	Hakha	Chin_Hakha	zuâ/aŋ+zuǎ/an	z.u.â/a.ŋ.+.z.u.ǎ/a.n	z u â/a ŋ + z u ǎ/a n	haka1240	1441	22.870089	92.820021	4127	4127	FALSE	VanBik2014		2505
6479	62_toflymovethroughair	to fly (move through air)	Bunan	TibetoKinauri_Bunan	bujaŋ	b.u.j.a.ŋ	b u j a ŋ	gahr1239	1441	32.554766	77.076283	10209	10209	FALSE	Widmer2014		2498
6884	62_toflymovethroughair	to fly (move through air)	Byangsi	TibetoKinauri_Byangsi	pʰaŋmo	pʰ.a.ŋ.m.o	pʰ a ŋ m o	byan1241	1441	29.583838	80.22309	10584	10584	FALSE	Sharma2003a		2499
7108	62_toflymovethroughair	to fly (move through air)	Rongpo	Tibeto_Kinauri_Rongpo	uːɽ	uː.ɽ	uː ɽ	rong1264	1441	30.530044	79.569987	3057	3057	TRUE	Sharma2003		
7333	62_toflymovethroughair	to fly (move through air)	Kulung	Kiranti_Kulung	perma	p.e.r.m.a	p e r m a	kulu1253	1441	27.690037	86.910944	10208	10208	FALSE	Tolsma1999		2509
7443	62_toflymovethroughair	to fly (move through air)	Bantawa	Kiranti_Bantawa	per	p.e.r	p e r	bant1281	1441	27.117894	87.049995	10208	10208	FALSE	Jongens2009		
7620	62_toflymovethroughair	to fly (move through air)	Rangoon	Burmish_Rangoon	pjɑ̃∼²²	p.j.ɑ̃.∼.²²	p j ɑ̃ ²²	nucl1310	1441	16.874207	96.190785	10206	10206	FALSE	Huang1992 Hill2017		2521
7835	62_toflymovethroughair	to fly (move through air)	Bola	Burmish_Bola	tɔ̃∼³¹	t.ɔ̃.∼.³¹	t ɔ̃ ³¹	pela1242	1441	24.405004	98.234243	1072	1072	FALSE	Huang1992 Hill2017		
7839	62_toflymovethroughair	to fly (move through air)	Xiandao	Burmish_Xiandao	tʂam⁵⁵	tʂ.a.m.⁵⁵	ʈʂ a m ⁵⁵	xian1249	1441	24.494153	97.753173	3091	3091	FALSE	Huang1992 Hill2017		
8209	62_toflymovethroughair	to fly (move through air)	Lashi	Burmish_Lashi	taːŋ³³	t.aː.ŋ.³³	t aː ŋ ³³	lash1243	1441	24.111512	98.311333	1072	1072	FALSE	Huang1992 Hill2017		2510
8210	62_toflymovethroughair	to fly (move through air)	Maru	Burmish_Maru	tɔ̃∼³⁵	t.ɔ̃.∼.³⁵	t ɔ̃ ³⁵	maru1249	1441	24.939981	99.83	1072	1072	FALSE	Huang1992 Hill2017		
9381	62_toflymovethroughair	to fly (move through air)	Bahing	Kiranti_Bahing	bɛr	b.ɛ.r	b ɛ r	bahi1252	1441	27.309472	86.430334	10208	10208	FALSE	Michailovsky1989		
9635	62_toflymovethroughair	to fly (move through air)	Lushai	Mizo_Lushai	tʰlâwk	tʰ.l.âw.k	tʰ l â/a w k	lush1249	1441	22.60535	92.629457	1573	1573	FALSE	Lorrain1940		2513
9636	62_toflymovethroughair	to fly (move through air)	Lushai	Mizo_Lushai	tʰo	tʰ.o	tʰ o	lush1249	1441	22.60535	92.629457	1574	1574	FALSE	Lorrain1940		2514
10790	62_toflymovethroughair	to fly (move through air)	Beijing	Sinitic_Beijing	fei⁵⁵	f.e.i.⁵⁵	f e i ⁵⁵	beij1235	1441	39.909056	116.397422	10210	10210	FALSE	Lai2017FN		2496
10791	62_toflymovethroughair	to fly (move through air)	Guangzhou	Sinitic_Guangzhou	fei⁵³	f.e.i.⁵³	f e i ⁵³	guan1279	1441	23.131111	113.258099	10210	10210	TRUE	Lai2017FN		
10792	62_toflymovethroughair	to fly (move through air)	Chaozhou	Sinitic_Chaozhou	puɛ³³	p.u.ɛ.³³	p u ɛ ³³	chao1238	1441	23.657699	116.622317	10210	10210	FALSE	Lai2017FN		2500
10793	62_toflymovethroughair	to fly (move through air)	Longgang	Sinitic_Longgang	fui³³	f.u.i.³³	f u i ³³	hakk1236	1441	22.725545	114.243825	10210	10210	TRUE	Lai2017FN		
10794	62_toflymovethroughair	to fly (move through air)	Jieyang	Sinitic_Jieyang	puɛ³³	p.u.ɛ.³³	p u ɛ ³³	chao1239	1441	23.551122	116.373013	10210	10210	FALSE	Lai2017FN		
10795	62_toflymovethroughair	to fly (move through air)	Xingning	Sinitic_Xingning	pi⁴⁵	p.i.⁴⁵	p i ⁴⁵	hakk1236	1441	24.13674	115.732382	10212	10212	FALSE	Lai2017FN		2529
10796	62_toflymovethroughair	to fly (move through air)	Xingning	Sinitic_Xingning	fi⁴⁵	f.i.⁴⁵	f i ⁴⁵	hakk1236	1441	24.13674	115.732382	10210	10210	TRUE	Lai2017FN		2530
11222	62_toflymovethroughair	to fly (move through air)	Ukhrul	Naga_Ukhrul	kʰə+joŋ	kʰ.ə.+.j.o.ŋ	kʰ ə + j o./o ŋ	ukhr1238	1441	25.092617	94.37045	3424	3424	FALSE	Mortensen2012		2527
11429	62_toflymovethroughair	to fly (move through air)	Hayu	Kiranti_Hayu	bon	b.o.n	b o./o n	wayu1241	1441	27.302102	86.099009	2916	2916	FALSE	Michailovsky1989a		2506
11800	62_toflymovethroughair	to fly (move through air)	Mikir	Karbi	ingjar(veng), patelang	i.ng.j.a.r	i ng j a r	karb1241	1441	25.735084	93.050494	10360	10360	FALSE	Walker1925 KonnerthFC GruessnerNoDate		2515
12077	62_toflymovethroughair	to fly (move through air)	Rabha	Rabha	pu	p.u	p u	rabh1238	1441	25.820135	91.170064	10359	10359	FALSE	Joseph2007		2520
12101	62_toflymovethroughair	to fly (move through air)	Achang	Burmish_Achang	ʈʂam⁵⁵	ʈʂ.a.m.⁵⁵	ʈʂ a m ⁵⁵	acha1249	1441	24.466605	97.89503	3091	3091	FALSE	Huang1992 Hill2017		2495
12168	62_toflymovethroughair	to fly (move through air)	Atsi	Burmish_Atsi	taŋ²	t.a.ŋ.²	t a ŋ ²	zaiw1241	1441	24.193367	97.806689	1072	1072	FALSE	Huang1992 Hill2017		
890	66_toforget	to forget	Lhasa	Tibetan_Lhasa	tɕe¹³²	tɕ.e.¹³²	tɕ e ¹³²	utsa1239	1523	29.653441	91.171493	1153	1153	FALSE	Huang1992		2673
1173	66_toforget	to forget	Jingpho	Jingpho_Jingpho	mă³¹|lap³¹	m.ă.³¹.◦.l.a.p.³¹	m ă ³¹ + l a p ³¹	jing1260	1523	25.461826	97.329866	3244	3244	FALSE	Huang1992		2656
1198	66_toforget	to forget	MotuoMenba	Bodic_Tshangla	ŋat	ŋ.a.t	ŋ a t	tsha1245	1523	29.325414	95.340883	2639	2639	FALSE	Huang1992		2663
1536	66_toforget	to forget	MaerkangrGyalrong	rGyalrong_Maerkang	kɐ jməs	k.ɐ._.j.m.ə.s	k ɐ + j m ə s	situ1238	1523	31.868614	102.295293	1575	1575	FALSE	Huang1992		
2127	66_toforget	to forget	Daofu	rGyalrong_Daofu	də rmə	d.ə.+.r.m.ə	d ə + r m ə	horp1240	1523	30.975281	101.123742	1575	1575	FALSE	Huang1992		
2236	66_toforget	to forget	Dulong	Nungic_Dulong	ɑ³¹mɑn⁵³	ɑ.³¹.+.m.ɑ.n.⁵³	ɑ ³¹ + m ɑ n ⁵³	drun1238	1523	27.749017	98.691868	2553	2553	FALSE	Huang1992		2651
2309	66_toforget	to forget	Batang	Tibetan_Batang	dʑeiʔ⁵³	dʑ.e.i.ʔ.⁵³	dʑ e i ʔ ⁵³	kham1282	1523	30.00795	99.111944	1153	1153	FALSE	Huang1992		2672
2896	66_toforget	to forget	DarangTaraon	Deng_Darang_Taraon	we⁵⁵mɑ³¹sɑ⁵³	w.e.⁵⁵.◦.m.ɑ.³¹.◦.s.ɑ.⁵³	w e ⁵⁵ + m ɑ ³¹ + s ɑ ⁵³	diga1241	1523	28.657986	97.469136	3008	3008	FALSE	Huang1992		2650
2973	66_toforget	to forget	Zhaba	Qiangic_Zhaba	tə⁵⁵ mə⁵⁵	t.ə.⁵⁵._.m.ə.⁵⁵	t ə ⁵⁵ + m ə ⁵⁵	zhab1238	1523	30.538892	101.058397	1575	1575	FALSE	Huang1992		2679
3152	66_toforget	to forget	Xiahe	Tibetan_Xiahe	dʑel	dʑ.e.l	dʑ e l	amdo1237	1523	35.210549	102.524979	1153	1153	FALSE	Huang1992		
3166	66_toforget	to forget	Yidu	Deng_Yidu	ʔoŋ⁵⁵ti⁵⁵ni⁵⁵liɑ⁵⁵po⁵⁵	ʔ.o.ŋ.⁵⁵.◦.t.i.⁵⁵.◦.n.i.⁵⁵.◦.l.i.ɑ.⁵⁵.◦.p.o.⁵⁵	ʔ o./o ŋ ⁵⁵ + t i ⁵⁵ + n i ⁵⁵ + l i ɑ ⁵⁵ + p o./o ⁵⁵	idum1241	1523	29.448172	95.650179	2556	2556	FALSE	Huang1992		2678
3647	66_toforget	to forget	Lisu	Loloish_Lisu	me³³le³³	m.e.³³.◦.l.e.³³	m e ³³ + l e ³³	lisu1250	1523	25.950046	98.848486	10583	10583	FALSE	Huang1992		2660
3699	66_toforget	to forget	Bokar	Tani_Bokar	mit pen	m.i.t.+.p.e.n	m i t + p e n	boka1249	1523	27.554547	93.15717	1575	1575	FALSE	Huang1992		2645
4061	66_toforget	to forget	Alike	Tibetan_Alike	wdʑet	w.dʑ.e.t	w dʑ e t	amdo1237	1523	38.318508	92.839938	1153	1153	FALSE	Huang1992		2671
4216	66_toforget	to forget	Japhug	rGyalrong_Japhug	jmɯt	j.m.ɯ.t	j m ɯ t	japh1234	1523	32.207076	101.957636	1575	1575	FALSE	Jacques2015b		2655
4553	66_toforget	to forget	Khaling	Kiranti_Khaling	ʦem-ɦo	ʦ.e.m.-.ɦ.o	ts e m + ɦ o	khal1275	1523	27.390595	87.510016	3603	3603	FALSE	Jacques2017FN		
4554	66_toforget	to forget	Limbu	Kiranti_Limbu	muts	m.u.t.s	m u t s	limb1266	1523	27.272065	87.889909	1575	1575	FALSE	Jacques2017FN		2659
4862	66_toforget	to forget	OldChinese	Sinitic_Old_Chinese	maŋ	m.a.ŋ	m a ŋ	oldc1244	1523	34.101745	108.777868	1909	1909	FALSE	Baxter2014		2665
5046	66_toforget	to forget	OldBurmese	Burmish_Old_Burmese	mijʔ	m.i.j.ʔ	m i j ʔ	oldb1235	1523	21.624974	97.126742	1575	1575	FALSE	Hill2017		2664
5219	66_toforget	to forget	WobziKhroskyabs	Khroskyabs_Wobzi	lmə̂	l.m.ə̂	l m ə̂	eree1240	1523	31.62758	101.427999	1575	1575	FALSE	Lai2017		2676
5470	66_toforget	to forget	Chepang	Chepang_Chepang	hmeʔ	h.m.e.ʔ	h m e ʔ	chep1245	1523	27.785164	84.908801	1575	1575	FALSE	Caughley2000		2648
5471	66_toforget	to forget	Chepang	Chepang_Chepang	sjuk+ruk	s.j.u.k.+.r.u.k	s j u k + r u k	chep1245	1523	27.785164	84.908801	3817	3817	FALSE	Caughley2000		2649
5708	66_toforget	to forget	Garo	Garo_Garo	gu+al+a	g.u.+.a.l.+.a	g u + a l + a	garo1247	1523	25.504744	90.333226	3337	3337	FALSE	Burling2003		2652
5906	66_toforget	to forget	OldTibetan	Tibetan_Old_Tibetan	brdʑed	b.r.dʑ.e.d	b r dʑ e d	clas1254	1523	30.027852	91.158704	1153	1153	FALSE	Huang1992		2666
6137	66_toforget	to forget	Thulung	Kiranti_Thulung	plwas	p.l.w.a.s	p l w a s	thul1246	1523	27.534944	87.609608	242	242	FALSE	Allen1975		2670
6257	66_toforget	to forget	Hakha	Chin_Hakha	pʰilh	pʰ.i.lh	pʰ i l̥	haka1240	1523	22.870089	92.820021	4130	4130	FALSE	VanBik2014		2653
