RID	GLOSS	DOCULECT	LANGUAGE_NAME	CONCEPTICON_GLOSS	CONCEPTICON_ID	VALUE	FORM	SOURCE
								
236	todrink	BugunKaspi	Bugun	DRINK	1401	ŋaŋpha	ŋaŋpha	Abraham
								
236	todrink	BugunNamphri	Bugun	DRINK	1401	ŋaŋ	ŋaŋ	Abraham
								
237	toeat	BugunWangho	Bugun	EAT	1336	tʃije	tʃije	Abraham
								
237	toeat	BugunBichom	Bugun	EAT	1336	tʃepha	tʃepha	Abraham
								
237	toeat	BugunSingchung	Bugun	EAT	1336	mətʃitʃimage	mətʃitʃimage	Abraham
								
237	toeat	BugunKaspi	Bugun	EAT	1336	tʃipha	tʃipha	Abraham
								
237	toeat	BugunNamphri	Bugun	EAT	1336	tʃije	tʃije	Abraham
								
239	tofly	BugunWangho	Bugun	FLY (MOVE THROUGH AIR)	1441	khei	khei	Abraham
								
239	tofly	BugunBichom	Bugun	FLY (MOVE THROUGH AIR)	1441	khei	khei	Abraham
								
239	tofly	BugunSingchung	Bugun	FLY (MOVE THROUGH AIR)	1441	khemage	khemage	Abraham
								
239	tofly	BugunKaspi	Bugun	FLY (MOVE THROUGH AIR)	1441	kheŋpha	kheŋpha	Abraham
								
239	tofly	BugunNamphri	Bugun	FLY (MOVE THROUGH AIR)	1441	kheipha	kheipha	Abraham
								
240	toforget	BugunWangho	Bugun	FORGET	1523	pija	pija	Abraham
								
240	toforget	BugunBichom	Bugun	FORGET	1523	bijapha	bijapha	Abraham
								
240	toforget	BugunSingchung	Bugun	FORGET	1523	bijẽ	bijẽ	Abraham
								
240	toforget	BugunKaspi	Bugun	FORGET	1523	bijadan	bijadan	Abraham
								
240	toforget	BugunNamphri	Bugun	FORGET	1523	bijẽ	bijẽ	Abraham
								
241	togive	BugunWangho	Bugun	GIVE	1447	phi	phi	Abraham
								
241	togive	BugunBichom	Bugun	GIVE	1447	phipha	phipha	Abraham
								
241	togive	BugunSingchung	Bugun	GIVE	1447	phimage	phimage	Abraham
								
241	togive	BugunKaspi	Bugun	GIVE	1447	phipha	phipha	Abraham
								
241	togive	BugunNamphri	Bugun	GIVE	1447	phi	phi	Abraham
								
244	tohear	BugunWangho	Bugun	HEAR	1408	nũa	nũa	Abraham
								
244	tohear	BugunBichom	Bugun	HEAR	1408	joipha	joipha	Abraham
								
244	tohear	BugunSingchung	Bugun	HEAR	1408	nuwamage	nuwamage	Abraham
								
244	tohear	BugunKaspi	Bugun	HEAR	1408	nuapha	nuapha	Abraham
								
244	tohear	BugunNamphri	Bugun	HEAR	1408	joi	joi	Abraham
								
246	tokill	BugunWangho	Bugun	KILL	1417	ua	ua	Abraham
								
246	tokill	BugunBichom	Bugun	KILL	1417	uapha	uapha	Abraham
								
246	tokill	BugunSingchung	Bugun	KILL	1417	wamage	wamage	Abraham
								
246	tokill	BugunKaspi	Bugun	KILL	1417	uapha	uapha	Abraham
								
246	tokill	BugunNamphri	Bugun	KILL	1417	ua	ua	Abraham
								
247	toknow	BugunWangho	Bugun	KNOW (SOMETHING)	1410	ĩt	ĩt	Abraham
								
247	toknow	BugunBichom	Bugun	KNOW (SOMETHING)	1410	thejakpha	thejakpha	Abraham
								
247	toknow	BugunSingchung	Bugun	KNOW (SOMETHING)	1410	thekmage	thekmage	Abraham
								
247	toknow	BugunKaspi	Bugun	KNOW (SOMETHING)	1410	itphat	itphat	Abraham
								
247	toknow	BugunNamphri	Bugun	KNOW (SOMETHING)	1410	itpha	itpha	Abraham
								
248	tolaugh	BugunWangho	Bugun	LAUGH	1355	tʃijo	tʃijo	Abraham
								
248	tolaugh	BugunBichom	Bugun	LAUGH	1355	ʃijaʔ	ʃijaʔ	Abraham
								
248	tolaugh	BugunSingchung	Bugun	LAUGH	1355	tʃijo	tʃijo	Abraham
								
248	tolaugh	BugunKaspi	Bugun	LAUGH	1355	seʔ	seʔ	Abraham
								
248	tolaugh	BugunNamphri	Bugun	LAUGH	1355	ʃeʔpha	ʃeʔpha	Abraham
								
252	tomorrow	BugunWangho	Bugun	TOMORROW	1329	thimijak	thimijak	Abraham
								
252	tomorrow	BugunBichom	Bugun	TOMORROW	1329	thimijaŋ	thimijaŋ	Abraham
								
252	tomorrow	BugunSingchung	Bugun	TOMORROW	1329	thimijaŋ	thimijaŋ	Abraham
								
252	tomorrow	BugunKaspi	Bugun	TOMORROW	1329	pəthou	pəthou	Abraham
								
252	tomorrow	BugunNamphri	Bugun	TOMORROW	1329	thimijaŋ	thimijaŋ	Abraham
								
253	tongue	BugunWangho	Bugun	TONGUE	1205	ri	ri	Abraham
								
253	tongue	BugunBichom	Bugun	TONGUE	1205	ri	ri	Abraham
								
253	tongue	BugunSingchung	Bugun	TONGUE	1205	iri	iri	Abraham
								
253	tongue	BugunKaspi	Bugun	TONGUE	1205	ri	ri	Abraham
								
253	tongue	BugunNamphri	Bugun	TONGUE	1205	ri	ri	Abraham
								
254	tooth	BugunWangho	Bugun	TOOTH	1380	ʃinijat	ʃinijat	Abraham
								
254	tooth	BugunBichom	Bugun	TOOTH	1380	ʃinijat	ʃinijat	Abraham
								
254	tooth	BugunSingchung	Bugun	TOOTH	1380	ʃiniŋ	ʃiniŋ	Abraham
								
254	tooth	BugunKaspi	Bugun	TOOTH	1380	ʃiniŋ	ʃiniŋ	Abraham
								
254	tooth	BugunNamphri	Bugun	TOOTH	1380	ʃiniŋ	ʃiniŋ	Abraham
								
255	toplay	BugunWangho	Bugun	PLAY	1413	prui	prui	Abraham
								
255	toplay	BugunBichom	Bugun	PLAY	1413	brui	brui	Abraham
								
255	toplay	BugunSingchung	Bugun	PLAY	1413	bruimage	bruimage	Abraham
								
255	toplay	BugunKaspi	Bugun	PLAY	1413	bruipha	bruipha	Abraham
								
255	toplay	BugunNamphri	Bugun	PLAY	1413	bruipha	bruipha	Abraham
								
256	topull	BugunWangho	Bugun	PULL	1455	ɹii	ɹii	Abraham
								
256	topull	BugunBichom	Bugun	PULL	1455	ɹiipha	ɹiipha	Abraham
								
256	topull	BugunSingchung	Bugun	PULL	1455	ɹimage	ɹimage	Abraham
								
256	topull	BugunKaspi	Bugun	PULL	1455	ɹiipha	ɹiipha	Abraham
								
256	topull	BugunNamphri	Bugun	PULL	1455	ɹii	ɹii	Abraham
								
257	topush	BugunWangho	Bugun	PUSH	1452	reŋ	reŋ	Abraham
								
257	topush	BugunBichom	Bugun	PUSH	1452	reŋpha	reŋpha	Abraham
								
257	topush	BugunSingchung	Bugun	PUSH	1452	ɹiŋmage	ɹiŋmage	Abraham
								
257	topush	BugunKaspi	Bugun	PUSH	1452	reŋpha	reŋpha	Abraham
								
257	topush	BugunNamphri	Bugun	PUSH	1452	reŋ	reŋ	Abraham
								
259	tosee	BugunWangho	Bugun	SEE	1409	rək	rək	Abraham
								
259	tosee	BugunBichom	Bugun	SEE	1409	rəg	rəg	Abraham
								
259	tosee	BugunSingchung	Bugun	SEE	1409	rəkmage	rəkmage	Abraham
								
259	tosee	BugunKaspi	Bugun	SEE	1409	rekpha	rekpha	Abraham
								
259	tosee	BugunNamphri	Bugun	SEE	1409	rək	rək	Abraham
								
262	tosing	BugunWangho	Bugun	SING	1261	bue	bue	Abraham
								
262	tosing	BugunBichom	Bugun	SING	1261	baipha	baipha	Abraham
								
262	tosing	BugunSingchung	Bugun	SING	1261	ebubue	ebubue	Abraham
								
262	tosing	BugunKaspi	Bugun	SING	1261	mə̆bai	mə̆bai	Abraham
								
262	tosing	BugunNamphri	Bugun	SING	1261	bue	bue	Abraham
								
264	tosleep	BugunWangho	Bugun	SLEEP	1585	mijen	mijen	Abraham
								
264	tosleep	BugunBichom	Bugun	SLEEP	1585	mijanpha	mijanpha	Abraham
								
264	tosleep	BugunSingchung	Bugun	SLEEP	1585	mijenmage	mijenmage	Abraham
								
264	tosleep	BugunKaspi	Bugun	SLEEP	1585	men	men	Abraham
								
264	tosleep	BugunNamphri	Bugun	SLEEP	1585	menpha	menpha	Abraham
								
266	tostand	BugunWangho	Bugun	STAND	1442	rio	rio	Abraham
								
266	tostand	BugunBichom	Bugun	STAND	1442	rio	rio	Abraham
								
266	tostand	BugunSingchung	Bugun	STAND	1442	rioma	rioma	Abraham
								
266	tostand	BugunKaspi	Bugun	STAND	1442	dʒoi	dʒoi	Abraham
								
266	tostand	BugunNamphri	Bugun	STAND	1442	dʒaimage	dʒaimage	Abraham
								
267	tosteal	BugunWangho	Bugun	STEAL	713	məgəgau	məgəgau	Abraham
								
267	tosteal	BugunBichom	Bugun	STEAL	713	məgəgoupha	məgəgoupha	Abraham
								
267	tosteal	BugunSingchung	Bugun	STEAL	713	gau	gau	Abraham
								
267	tosteal	BugunKaspi	Bugun	STEAL	713	məkəkou	məkəkou	Abraham
								
267	tosteal	BugunNamphri	Bugun	STEAL	713	məgəgau	məgəgau	Abraham
								
272	tothrow	BugunWangho	Bugun	THROW	1456	fijan	fijan	Abraham
								
272	tothrow	BugunBichom	Bugun	THROW	1456	phenpha	phenpha	Abraham
								
272	tothrow	BugunSingchung	Bugun	THROW	1456	fijenmage	fijenmage	Abraham
								
272	tothrow	BugunKaspi	Bugun	THROW	1456	fen	fen	Abraham
								
272	tothrow	BugunNamphri	Bugun	THROW	1456	phenpha	phenpha	Abraham
								
275	towalk	BugunWangho	Bugun	WALK	1443	lua	lua	Abraham
								
275	towalk	BugunBichom	Bugun	WALK	1443	lua	lua	Abraham
								
275	towalk	BugunSingchung	Bugun	WALK	1443	luamage	luamage	Abraham
								
275	towalk	BugunKaspi	Bugun	WALK	1443	lua	lua	Abraham
								
275	towalk	BugunNamphri	Bugun	WALK	1443	luapha	luapha	Abraham
								
278	towipe	BugunWangho	Bugun	WIPE	1454	sat	sat	Abraham
								
278	towipe	BugunBichom	Bugun	WIPE	1454	satpha	satpha	Abraham
								
278	towipe	BugunSingchung	Bugun	WIPE	1454	ʃatmage	ʃatmage	Abraham
								
278	towipe	BugunKaspi	Bugun	WIPE	1454	satpha	satpha	Abraham
								
278	towipe	BugunNamphri	Bugun	WIPE	1454	satmuã	satmuã	Abraham
								
280	tree	BugunWangho	Bugun	TREE	906	hiŋ	hiŋ	Abraham
								
280	tree	BugunBichom	Bugun	TREE	906	hiŋ	hiŋ	Abraham
								
280	tree	BugunSingchung	Bugun	TREE	906	hiŋ	hiŋ	Abraham
								
280	tree	BugunKaspi	Bugun	TREE	906	hiŋ	hiŋ	Abraham
								
280	tree	BugunNamphri	Bugun	TREE	906	hiŋ	hiŋ	Abraham
								
283	twenty	BugunWangho	Bugun	TWENTY	1710	etʃek	etʃek	Abraham
								
283	twenty	BugunBichom	Bugun	TWENTY	1710	etʃet	etʃet	Abraham
								
283	twenty	BugunSingchung	Bugun	TWENTY	1710	etʃet	etʃet	Abraham
								
283	twenty	BugunKaspi	Bugun	TWENTY	1710	nitʃok	nitʃok	Abraham
								
283	twenty	BugunNamphri	Bugun	TWENTY	1710	nitʃok	nitʃok	Abraham
								
284	two	BugunWangho	Bugun	TWO	1498	ɲiŋ	ɲiŋ	Abraham
								
284	two	BugunBichom	Bugun	TWO	1498	"ɲiŋ; niʔ"	ɲiŋ	Abraham
								
284	two	BugunSingchung	Bugun	TWO	1498	ɲijan	ɲijan	Abraham
								
284	two	BugunKaspi	Bugun	TWO	1498	niʔ	niʔ	Abraham
								
284	two	BugunNamphri	Bugun	TWO	1498	ɲiŋ	ɲiŋ	Abraham
								
288	water	BugunWangho	Bugun	WATER	948	khou	khou	Abraham
								
288	water	BugunBichom	Bugun	WATER	948	khou	khou	Abraham
								
288	water	BugunSingchung	Bugun	WATER	948	kho	kho	Abraham
								
288	water	BugunKaspi	Bugun	WATER	948	khou	khou	Abraham
								
288	water	BugunNamphri	Bugun	WATER	948	khou	khou	Abraham
								
290	wet	BugunWangho	Bugun	WET	1726	"eʃoi; emum"	eʃoi	Abraham
								
290	wet	BugunBichom	Bugun	WET	1726	"eʃoŋ; emam; eləŋ"	eʃoŋ	Abraham
								
290	wet	BugunSingchung	Bugun	WET	1726	eʃoŋ	eʃoŋ	Abraham
								
290	wet	BugunKaspi	Bugun	WET	1726	eʃoŋ	eʃoŋ	Abraham
								
290	wet	BugunNamphri	Bugun	WET	1726	eʃoŋ	eʃoŋ	Abraham
								
291	what	BugunWangho	Bugun	WHAT	1236	niw	niw	Abraham
								
291	what	BugunBichom	Bugun	WHAT	1236	niw	niw	Abraham
								
291	what	BugunSingchung	Bugun	WHAT	1236	niwka	niwka	Abraham
								
291	what	BugunKaspi	Bugun	WHAT	1236	nije	nije	Abraham
								
291	what	BugunNamphri	Bugun	WHAT	1236	ɲijaga	ɲijaga	Abraham
								
292	wheat	BugunWangho	Bugun	WHEAT	1077	phijuk	phijuk	Abraham
								
292	wheat	BugunBichom	Bugun	WHEAT	1077	"phijok; tʃoʔ"	phijok	Abraham
								
292	wheat	BugunSingchung	Bugun	WHEAT	1077	phijo	phijo	Abraham
								
292	wheat	BugunKaspi	Bugun	WHEAT	1077	phijok	phijok	Abraham
								
292	wheat	BugunNamphri	Bugun	WHEAT	1077	phijok	phijok	Abraham
								
294	where	BugunWangho	Bugun	WHERE	1237	kəʃoo	kəʃoo	Abraham
								
294	where	BugunBichom	Bugun	WHERE	1237	kə̆so	kə̆so	Abraham
								
294	where	BugunSingchung	Bugun	WHERE	1237	kəʃoo	kəʃoo	Abraham
								
294	where	BugunKaspi	Bugun	WHERE	1237	kə̆so	kə̆so	Abraham
								
294	where	BugunNamphri	Bugun	WHERE	1237	kəʃoo	kəʃoo	Abraham
								
295	white	BugunWangho	Bugun	WHITE	1335	emoŋ	emoŋ	Abraham
								
295	white	BugunBichom	Bugun	WHITE	1335	"emou; mõu"	emou	Abraham
								
295	white	BugunSingchung	Bugun	WHITE	1335	emou	emou	Abraham
								
295	white	BugunKaspi	Bugun	WHITE	1335	mõu	mõu	Abraham
								
295	white	BugunNamphri	Bugun	WHITE	1335	emoŋ	emoŋ	Abraham
								
296	who	BugunWangho	Bugun	WHO	1235	haŋuŋ	haŋuŋ	Abraham
								
296	who	BugunBichom	Bugun	WHO	1235	haniju	haniju	Abraham
								
296	who	BugunSingchung	Bugun	WHO	1235	haniju	haniju	Abraham
								
296	who	BugunKaspi	Bugun	WHO	1235	haniju	haniju	Abraham
								
296	who	BugunNamphri	Bugun	WHO	1235	haniju	haniju	Abraham
								
298	wife	BugunWangho	Bugun	WIFE	1199	aje	aje	Abraham
								
298	wife	BugunBichom	Bugun	WIFE	1199	je	je	Abraham
								
298	wife	BugunSingchung	Bugun	WIFE	1199	aje	aje	Abraham
								
298	wife	BugunKaspi	Bugun	WIFE	1199	je	je	Abraham
								
298	wife	BugunNamphri	Bugun	WIFE	1199	je	je	Abraham
								
299	wind	BugunWangho	Bugun	WIND	960	hasam	hasam	Abraham
								
299	wind	BugunBichom	Bugun	WIND	960	aʃam	aʃam	Abraham
								
299	wind	BugunSingchung	Bugun	WIND	960	hasam	hasam	Abraham
								
299	wind	BugunKaspi	Bugun	WIND	960	hasam	hasam	Abraham
								
299	wind	BugunNamphri	Bugun	WIND	960	hasam	hasam	Abraham
								
301	woman	BugunWangho	Bugun	WOMAN	962	bimi	bimi	Abraham
								
301	woman	BugunBichom	Bugun	WOMAN	962	bimi	bimi	Abraham
								
301	woman	BugunSingchung	Bugun	WOMAN	962	dimi	dimi	Abraham
								
301	woman	BugunKaspi	Bugun	WOMAN	962	hõamu	hõamu	Abraham
								
301	woman	BugunNamphri	Bugun	WOMAN	962	hõamua	hõamua	Abraham
								
302	year	BugunWangho	Bugun	YEAR	1226	tau	tau	Abraham
								
302	year	BugunBichom	Bugun	YEAR	1226	dau	dau	Abraham
								
302	year	BugunSingchung	Bugun	YEAR	1226	dau	dau	Abraham
								
302	year	BugunKaspi	Bugun	YEAR	1226	tam	tam	Abraham
								
302	year	BugunNamphri	Bugun	YEAR	1226	etam	etam	Abraham
								
303	yellow	BugunWangho	Bugun	YELLOW	1424	etʃui	etʃui	Abraham
								
303	yellow	BugunBichom	Bugun	YELLOW	1424	"dʒoi; edʒoi"	dʒoi	Abraham
								
303	yellow	BugunSingchung	Bugun	YELLOW	1424	edʒoi	edʒoi	Abraham
								
303	yellow	BugunKaspi	Bugun	YELLOW	1424	dʒoi	dʒoi	Abraham
								
303	yellow	BugunNamphri	Bugun	YELLOW	1424	edʒoi	edʒoi	Abraham
								
304	yesterday	BugunWangho	Bugun	YESTERDAY	1174	dijo	dijo	Abraham
								
304	yesterday	BugunBichom	Bugun	YESTERDAY	1174	dijo	dijo	Abraham
								
304	yesterday	BugunSingchung	Bugun	YESTERDAY	1174	dijo	dijo	Abraham
								
304	yesterday	BugunKaspi	Bugun	YESTERDAY	1174	thəmijaŋ	thəmijaŋ	Abraham
								
304	yesterday	BugunNamphri	Bugun	YESTERDAY	1174	dijo	dijo	Abraham
