ID	RID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	LOAN	COGID	NOTE	ALIGNMENT
2136	2136	50_far	far	Lisu	Lisu	ɯ³¹	ɯ.³¹	ɯ ³¹	lisu1250	1406	25.950046	98.848486		FALSE	1028		
2137	2137	50_far	far	Lushai	Mizo (Lushai)	l̥a	l̥.a	l̥ a	lush1249	1406	22.60535	92.629457		FALSE	3472		
2138	2138	50_far	far	Mikir	Karbi (Mikir)	helo (-ving, -kon)[...]	h.e.l.ō	h e l ō/oː	karb1241	1406	25.735084	93.050494		FALSE	10352		
2139	2139	50_far	far	MotuoMenba	Tshangla	thaʔ riŋ mo	tʰ.a.ʔ._.r.i.ŋ._.m.o	tʰ a ʔ + r i ŋ + m o	tsha1245	1406	29.325414	95.340883		TRUE	549		
2140	2140	50_far	far	OldBurmese	Old Burmese	wijḥ	w.i.j.ḥ	w i j h	oldb1235	1406	21.624974	97.126742		FALSE	1028		
2141	2141	50_far	far	OldChinese	Old Chinese	*C.ɢʷanʔ	C/.+.ɢʷ.a.n.ʔ	C/k + ɢʷ a n ʔ	oldc1244	1406	34.101745	108.777868		FALSE	1639		
2142	2142	50_far	far	OldTibetan	Old Tibetan	tʰag+riŋ+po	tʰ.a.g.+.r.i.ŋ.+.p.o	tʰ a g + r i ŋ + p o	clas1254	1406	30.027852	91.158704		FALSE	549		
2143	2143	50_far	far	Rabha	Rabha	dzán	dz.á.n	dz á/a n	rabh1238	1406	25.820135	91.170064		FALSE	3938		
2144	2144	50_far	far	Rangoon	Rangoon Burmese	we⁵⁵	w.e.⁵⁵	w e ⁵⁵	nucl1310	1406	16.874207	96.190785		FALSE	1028		
2145	2145	50_far	far	Tangut	Tangut	khwa	kh.w.a	kʰ w a	tang1334	1406	38.477453	106.285383		FALSE	10197		
2146	2146	50_far	far	Thulung	Thulung	honoːwa	h.o.n.oː.w.a	h o./o n oː w a	thul1246	1406	27.534944	87.609608		FALSE	4053		
2147	2147	50_far	far	Alike	Alike Tibetan	thak raŋ	th.a.k._.r.a.ŋ	tʰ a k + r a ŋ	amdo1237	1406	38.318508	92.839938		FALSE	549		
2148	2148	50_far	far	Batang	Batang Tibetan	thaʔ⁵³rĩ¹³pᴜ⁵³	th.a.ʔ.⁵³.◦.r.ĩ.∼.¹³.◦.p.ᴜ.⁵³	tʰ a ʔ ⁵³ + r ĩ ¹³ + p u ⁵³	kham1282	1406	30.00795	99.111944		FALSE	549		
2149	2149	50_far	far	Lhasa	Lhasa Tibetan	tha⁵² riŋ¹³ku⁵⁵	th.a.⁵²._.r.i.ŋ.¹³.◦.k.u.⁵⁵	tʰ a ⁵² + r i ŋ ¹³ + k u ⁵⁵	utsa1239	1406	29.653441	91.171493		FALSE	549		
2150	2150	50_far	far	Ukhrul	Ukhrul	kla	k.l.a	k l a	ukhr1238	1406	25.092617	94.37045		FALSE	2036		
2151	2151	50_far	far	WobziKhroskyabs	Wobzi Khroskyabs	rɑ́ŋ	r.ɑ́.ŋ	r ɑ́ ŋ	eree1240	1406	31.62758	101.427999		TRUE	549		
2152	2152	50_far	far	Xingning	Xingning Chinese	ʐɛn²¹	ʐ.ɛ.n.²¹	ʐ ɛ n ²¹	hakk1236	1406	24.13674	115.732382		FALSE	1639		
2153	2153	50_far	far	Yidu	Yidu	lioŋ⁵⁵	l.i.o.ŋ.⁵⁵	l i o./o ŋ ⁵⁵	idum1241	1406	29.448172	95.650179		FALSE	2973		
2154	2154	50_far	far	Zhaba	Zhaba	tʂi⁵⁵tʂi⁵⁵	tʂ.i.⁵⁵.◦.tʂ.i.⁵⁵	ʈʂ i ⁵⁵ + ʈʂ i ⁵⁵	zhab1238	1406	30.538892	101.058397		FALSE	2288		
2351	2351	57_five	five	BuluPuroik	Bulu Puroik	wuu	wuu	w uː	bulu1255	493	27.452241	92.44563		FALSE	10357		
2352	2352	57_five	five	DikhyangBugun	Dikhyang Bugun	gu.wə	gu.wə	g u + w ə	dikh1234	493	27.320666	92.455119		FALSE	10357		
2353	2353	57_five	five	Khispi	Khispi	kʰa	kʰa	kʰ a	lish1235	493	27.378042	92.223221		FALSE	831		
2354	2354	57_five	five	Duhumbi	Duhumbi	kʰa	kʰa	kʰ a	chug1252	493	27.416112	92.212034		FALSE	831		
2355	2355	57_five	five	Khoina	Khoina	kʰu	kʰu	kʰ u	khoi1253	493	27.334981	92.52994		FALSE	831		
2356	2356	57_five	five	Jerigaon	Jerigaon	kʰu	kʰu	kʰ u	jeri1243	493	27.340629	92.486595		FALSE	831		
2357	2357	57_five	five	Khoitam	Khoitam	kʰu	kʰu	kʰ u	khoi1252	493	27.327487	92.439455		FALSE	831		
2358	2358	57_five	five	Rahung	Rahung	kʰu	kʰu	kʰ u	rahu1234	493	27.310778	92.395028		FALSE	831		
2359	2359	57_five	five	Rupa	Rupa	kʰu	kʰu	kʰ u	rupa1234	493	27.203065	92.398757		FALSE	831		
2360	2360	57_five	five	Shergaon	Shergaon	kʰu	kʰu	kʰ u	sher1261	493	27.105018	92.272133		FALSE	831		
2361	2361	57_five	five	BhutanTshangla	Bhutan Tshangla	ŋa	ŋa	ŋ a	tsha1245	493	27.337241	91.551654		FALSE	10357		
2362	2362	57_five	five	KusundaK	KusundaK	paː.gɔː	paː.gɔː	p aː + g ɔː	kusu1250	493	28	82.26		FALSE	10357		
2363	2363	57_five	five	Achang	Achang	ŋɔ³¹	ŋ.ɔ.³¹	ŋ ɔ ³¹	acha1249	493	24.466605	97.89503		FALSE	10357		
2364	2364	57_five	five	Beijing	Beijing Chinese	wu²¹⁴	w.u.²¹⁴	w u ²¹⁴	beij1235	493	39.909056	116.397422		FALSE	10357		
2365	2365	57_five	five	Bokar	Bokar	o ŋo	o.+.ŋ.o	o./o + ŋ o	boka1249	493	27.554547	93.15717		FALSE	10357		
2366	2366	57_five	five	Bunan	Bunan	ŋai	ŋ.a.i	ŋ a i	gahr1239	493	32.554766	77.076283		FALSE	10357		
2367	2367	57_five	five	Byangsi	Byangsi	ŋai	ŋ.a.i	ŋ a i	byan1241	493	29.583838	80.22309		FALSE	10357		
2368	2368	57_five	five	Chaozhou	Chaozhou Chinese	ŋou³⁵	ŋ.o.u.³⁵	ŋ o./o u ³⁵	chao1238	493	23.657699	116.622317		FALSE	10357		
2369	2369	57_five	five	Chepang	Chepang	po+ŋa	p.o.+.ŋ.a	p o./o + ŋ a	chep1245	493	27.785164	84.908801		FALSE	10357		
2370	2370	57_five	five	DarangTaraon	Darang Taraon	mɑ³¹ŋɑ³⁵	m.ɑ.³¹.◦.ŋ.ɑ.³⁵	m ɑ ³¹ + ŋ ɑ ³⁵	diga1241	493	28.657986	97.469136		FALSE	10357		
2371	2371	57_five	five	Dulong	Dulong	pɯ³¹ŋɑ⁵³	p.ɯ.³¹.+.ŋ.ɑ.⁵³	p ɯ ³¹ + ŋ ɑ ⁵³	drun1238	493	27.749017	98.691868		FALSE	10357		
2372	2372	57_five	five	Hakha	Hakha	paŋâa/a	p.a.ŋ.âa/a	p a ŋ âa/a	haka1240	493	22.870089	92.820021		FALSE	10357		
2373	2373	57_five	five	Japhug	Japhug	kɯmŋu	k.ɯ.m.ŋ.u	k ɯ m ŋ u	japh1234	493	32.207076	101.957636		FALSE	10357		
2374	2374	57_five	five	Jingpho	Jingpho	mă³¹|ŋa³³	m.ă.³¹.◦.ŋ.a.³³	m ă ³¹ + ŋ a ³³	jing1260	493	25.461826	97.329866		FALSE	10357		
2375	2375	57_five	five	Kulung	Kulung	ŋatʃi	ŋ.a.tʃ.i	ŋ a tʃ i	kulu1253	493	27.690037	86.910944		FALSE	10357		
2376	2376	57_five	five	Lashi	Lashi	ŋ³³	ŋ.³³	ŋ ³³	lash1243	493	24.111512	98.311333		FALSE	10357		
2377	2377	57_five	five	Limbu	Limbu	ŋasi	ŋ.a.s.i	ŋ a s i	limb1266	493	27.272065	87.889909		FALSE	10357		
2378	2378	57_five	five	Lisu	Lisu	ŋuɑ³¹	ŋ.u.ɑ.³¹	ŋ u ɑ ³¹	lisu1250	493	25.950046	98.848486		FALSE	10357		
2379	2379	57_five	five	Lushai	Mizo (Lushai)	pa+ŋa	p.a.+.ŋ.a	p a + ŋ a	lush1249	493	22.60535	92.629457		FALSE	10357		
2380	2380	57_five	five	Mikir	Karbi (Mikir)	phongo, phono, pho	ph.ō	pʰ ō/oː	karb1241	493	25.735084	93.050494		FALSE	10357		
2381	2381	57_five	five	MotuoMenba	Tshangla	ŋa	ŋ.a	ŋ a	tsha1245	493	29.325414	95.340883		FALSE	10357		
2382	2382	57_five	five	OldBurmese	Old Burmese	ṅāḥ	ṅ.ā.ḥ	ṅ/n ā/aː h	oldb1235	493	21.624974	97.126742		FALSE	10357		
2383	2383	57_five	five	OldChinese	Old Chinese	*C.ŋˤaʔ	C/.+.ŋˤ.a.ʔ	C/k + ŋˤ a ʔ	oldc1244	493	34.101745	108.777868		FALSE	10357		
2384	2384	57_five	five	OldTibetan	Old Tibetan	lŋa	l.ŋ.a	l ŋ a	clas1254	493	30.027852	91.158704		FALSE	10357		
2385	2385	57_five	five	Rangoon	Rangoon Burmese	ŋɑ⁵⁵	ŋ.ɑ.⁵⁵	ŋ ɑ ⁵⁵	nucl1310	493	16.874207	96.190785		FALSE	10357		
2386	2386	57_five	five	Tangut	Tangut	ŋwə	ŋ.wə	ŋ w ə	tang1334	493	38.477453	106.285383		FALSE	10357		
2387	2387	57_five	five	Thulung	Thulung	ŋoː	ŋ.oː	ŋ oː	thul1246	493	27.534944	87.609608		FALSE	10357		
2388	2388	57_five	five	Alike	Alike Tibetan	rŋæ	r.ŋ.æ	r ŋ æ	amdo1237	493	38.318508	92.839938		FALSE	10357		
2389	2389	57_five	five	Batang	Batang Tibetan	ŋa⁵³	ŋ.a.⁵³	ŋ a ⁵³	kham1282	493	30.00795	99.111944		FALSE	10357		
2390	2390	57_five	five	Lhasa	Lhasa Tibetan	ŋa⁵⁵	ŋ.a.⁵⁵	ŋ a ⁵⁵	utsa1239	493	29.653441	91.171493		FALSE	10357		
2391	2391	57_five	five	Ukhrul	Ukhrul	pʰə+ŋa	pʰ.ə.+.ŋ.a	pʰ ə + ŋ a	ukhr1238	493	25.092617	94.37045		FALSE	10357		
2392	2392	57_five	five	WobziKhroskyabs	Wobzi Khroskyabs	mŋɑ́	m.ŋ.ɑ́	m ŋ ɑ́	eree1240	493	31.62758	101.427999		FALSE	10357		
2393	2393	57_five	five	Xingning	Xingning Chinese	m²¹	m.²¹	m ²¹	hakk1236	493	24.13674	115.732382		FALSE	10357		
2394	2394	57_five	five	Yidu	Yidu	mɑ³¹ŋɑ⁵⁵	m.ɑ.³¹.◦.ŋ.ɑ.⁵⁵	m ɑ ³¹ + ŋ ɑ ⁵⁵	idum1241	493	29.448172	95.650179		FALSE	10357		
2395	2395	57_five	five	Zhaba	Zhaba	ŋøi¹³	ŋ.ø.i.¹³	ŋ ø i ¹³	zhab1238	493	30.538892	101.058397		FALSE	10357		
2680	2680	67_four	four	BuluPuroik	Bulu Puroik	vii	vii	v iː	bulu1255	1500	27.452241	92.44563		FALSE	263		
2681	2681	67_four	four	DikhyangBugun	Dikhyang Bugun	vi	vi	v i	dikh1234	1500	27.320666	92.455119		FALSE	263		
2682	2682	67_four	four	Khispi	Khispi	pɕi	pɕi	pɕ i	lish1235	1500	27.378042	92.223221		FALSE	263		
2683	2683	67_four	four	Duhumbi	Duhumbi	pɕi	pɕi	pɕ i	chug1252	1500	27.416112	92.212034		FALSE	263		
2684	2684	67_four	four	Khoina	Khoina	pʂi	pʂi	pʂ i	khoi1253	1500	27.334981	92.52994		FALSE	263		
2685	2685	67_four	four	Jerigaon	Jerigaon	psi	psi	ps i	jeri1243	1500	27.340629	92.486595		FALSE	263		
2686	2686	67_four	four	Khoitam	Khoitam	psi	psi	ps i	khoi1252	1500	27.327487	92.439455		FALSE	263		
2687	2687	67_four	four	Rahung	Rahung	psi	psi	ps i	rahu1234	1500	27.310778	92.395028		FALSE	263		
2688	2688	67_four	four	Rupa	Rupa	bsi	bsi	b s i	rupa1234	1500	27.203065	92.398757		FALSE	263		
2689	2689	67_four	four	Shergaon	Shergaon	psi	psi	ps i	sher1261	1500	27.105018	92.272133		FALSE	263		
2690	2690	67_four	four	BhutanTshangla	Bhutan Tshangla	pɕi	pɕi	pɕ i	tsha1245	1500	27.337241	91.551654		FALSE	263		
2691	2691	67_four	four	KusundaK	KusundaK	piː.guː	piː.guː	p iː + g uː	kusu1250	1500	28	82.26		FALSE	263		
2692	2692	67_four	four	Achang	Achang	mi³¹	m.i.³¹	m i ³¹	acha1249	1500	24.466605	97.89503		FALSE	263		
2693	2693	67_four	four	Beijing	Beijing Chinese	sɿ⁵¹	s.ɿ.⁵¹	s ɿ ⁵¹	beij1235	1500	39.909056	116.397422		FALSE	263		
2694	2694	67_four	four	Bokar	Bokar	a piː	a.+.p.iː	a + p iː	boka1249	1500	27.554547	93.15717		FALSE	263		
2695	2695	67_four	four	Bunan	Bunan	piː	p.iː	p iː	gahr1239	1500	32.554766	77.076283		FALSE	263		
2696	2696	67_four	four	Byangsi	Byangsi	pi	p.i	p i	byan1241	1500	29.583838	80.22309		FALSE	263		
2697	2697	67_four	four	Chaozhou	Chaozhou Chinese	si¹³	s.i.¹³	s i ¹³	chao1238	1500	23.657699	116.622317		FALSE	263		
2698	2698	67_four	four	Chepang	Chepang	pləj	p.l.ə.j	p l ə j	chep1245	1500	27.785164	84.908801		FALSE	263		
2699	2699	67_four	four	DarangTaraon	Darang Taraon	kɑ³¹pɹɑi⁵⁵	k.ɑ.³¹.◦.p.ɹ.ɑ.i.⁵⁵	k ɑ ³¹ + p ɹ ɑ i ⁵⁵	diga1241	1500	28.657986	97.469136		FALSE	263		
2700	2700	67_four	four	Dulong	Dulong	ɑ³¹bli⁵³	ɑ.³¹.+.b.l.i.⁵³	ɑ ³¹ + b l i ⁵³	drun1238	1500	27.749017	98.691868		FALSE	263		
2701	2701	67_four	four	Garo	Garo	bri	b.r.i	b r i	garo1247	1500	25.504744	90.333226		FALSE	263		
2702	2702	67_four	four	Hakha	Hakha	palîi/i	p.a.l.îi/i	p a l îi/i	haka1240	1500	22.870089	92.820021		FALSE	263		
2703	2703	67_four	four	Hayu	Hayu	bli	b.l.i	b l i	wayu1241	1500	27.302102	86.099009		FALSE	263		
2704	2704	67_four	four	Japhug	Japhug	kɯβde	k.ɯ.β.d.e	k ɯ β d e	japh1234	1500	32.207076	101.957636		FALSE	263		
2705	2705	67_four	four	Jingpho	Jingpho	mă³¹li³³|	m.ă.³¹.◦.l.i.³³	m ă ³¹ + l i ³³	jing1260	1500	25.461826	97.329866		FALSE	263		
2706	2706	67_four	four	Kulung	Kulung	li:tʃi	l.i:.tʃ.i	l iː tʃ i	kulu1253	1500	27.690037	86.910944		FALSE	263		
2707	2707	67_four	four	Lashi	Lashi	mei³³	m.e.i.³³	m e i ³³	lash1243	1500	24.111512	98.311333		FALSE	263		
2708	2708	67_four	four	Limbu	Limbu	lisi	l.i.s.i	l i s i	limb1266	1500	27.272065	87.889909		FALSE	263		
2709	2709	67_four	four	Lisu	Lisu	li³³	l.i.³³	l i ³³	lisu1250	1500	25.950046	98.848486		FALSE	263		
2710	2710	67_four	four	Lushai	Mizo (Lushai)	pa+li	p.a.+.l.i	p a + l i	lush1249	1500	22.60535	92.629457		FALSE	263		
2711	2711	67_four	four	Mikir	Karbi (Mikir)	phli, phili[...]	ph.l.ī	pʰ l iː	karb1241	1500	25.735084	93.050494		FALSE	263		
2712	2712	67_four	four	MotuoMenba	Tshangla	phi	pʰ.i	pʰ i	tsha1245	1500	29.325414	95.340883		FALSE	263		
2713	2713	67_four	four	OldBurmese	Old Burmese	lijḥ	l.i.j.ḥ	l i j h	oldb1235	1500	21.624974	97.126742		FALSE	263		
2714	2714	67_four	four	OldChinese	Old Chinese	*s.li[j]-s	s.l.i.j.+.s	s l i j + s	oldc1244	1500	34.101745	108.777868		FALSE	263		
2715	2715	67_four	four	OldTibetan	Old Tibetan	bʑi	b.ʑ.i	b ʑ i	clas1254	1500	30.027852	91.158704		FALSE	263		
2716	2716	67_four	four	Rangoon	Rangoon Burmese	le⁵⁵	l.e.⁵⁵	l e ⁵⁵	nucl1310	1500	16.874207	96.190785		FALSE	263		
2717	2717	67_four	four	Tangut	Tangut	ljɨɨ/ɨːr	l.j.ɨɨ/ɨː.r	l j ɨɨ/ɨː r	tang1334	1500	38.477453	106.285383		FALSE	263		
2718	2718	67_four	four	Thulung	Thulung	blʌː	b.l.ʌː	b l ʌː	thul1246	1500	27.534944	87.609608		FALSE	263		
2719	2719	67_four	four	Alike	Alike Tibetan	wʑə	w.ʑ.ə	w ʑ ə	amdo1237	1500	38.318508	92.839938		FALSE	263		
2720	2720	67_four	four	Batang	Batang Tibetan	ɣɪ⁵³	ɣ.ɪ.⁵³	ɣ ɪ ⁵³	kham1282	1500	30.00795	99.111944		FALSE	263		
2721	2721	67_four	four	Lhasa	Lhasa Tibetan	ɕi¹³	ɕ.i.¹³	ɕ i ¹³	utsa1239	1500	29.653441	91.171493		FALSE	263		
2722	2722	67_four	four	Ukhrul	Ukhrul	mə+ti	m.ə.+.t.i	m ə + t i	ukhr1238	1500	25.092617	94.37045		FALSE	263		
2723	2723	67_four	four	WobziKhroskyabs	Wobzi Khroskyabs	vdə́	v.d.ə́	v d ə́	eree1240	1500	31.62758	101.427999		FALSE	263		
2724	2724	67_four	four	Xingning	Xingning Chinese	sɿ⁵³	s.ɿ.⁵³	s ɿ ⁵³	hakk1236	1500	24.13674	115.732382		FALSE	263		
2725	2725	67_four	four	Yidu	Yidu	kɑ³¹pɹɯi⁵⁵	k.ɑ.³¹.◦.p.ɹ.ɯ.i.⁵⁵	k ɑ ³¹ + p ɹ ɯ i ⁵⁵	idum1241	1500	29.448172	95.650179		FALSE	263		
2726	2726	67_four	four	Zhaba	Zhaba	dʌ¹³	d.ʌ.¹³	d ʌ ¹³	zhab1238	1500	30.538892	101.058397		FALSE	263		
2943	2943	73_full	full	BuluPuroik	Bulu Puroik	ljɛɛ	ljɛɛ	l j ɛː	bulu1255	1429	27.452241	92.44563		FALSE	832		
2944	2944	73_full	full	DikhyangBugun	Dikhyang Bugun	ə.li.je	ə.li.je	ə + l i + j e	dikh1234	1429	27.320666	92.455119		FALSE	832		
2945	2945	73_full	full	Khispi	Khispi	pɕiŋ.ba	pɕiŋ.ba	pɕ i ŋ + b a	lish1235	1429	27.378042	92.223221		FALSE	149		
2946	2946	73_full	full	Duhumbi	Duhumbi	pɕiŋ.ba	pɕiŋ.ba	pɕ i ŋ + b a	chug1252	1429	27.416112	92.212034		FALSE	149		
2947	2947	73_full	full	Khoina	Khoina	a.pʰiŋ	a.pʰiŋ	a + pʰ i ŋ	khoi1253	1429	27.334981	92.52994		FALSE	149		
2948	2948	73_full	full	Jerigaon	Jerigaon	a.pʰiŋ	a.pʰiŋ	a + pʰ i ŋ	jeri1243	1429	27.340629	92.486595		FALSE	149		
2949	2949	73_full	full	Khoitam	Khoitam	a.pʰiŋ	a.pʰiŋ	a + pʰ i ŋ	khoi1252	1429	27.327487	92.439455		FALSE	149		
2950	2950	73_full	full	Rahung	Rahung	a.pʰiŋ	a.pʰiŋ	a + pʰ i ŋ	rahu1234	1429	27.310778	92.395028		FALSE	149		
2951	2951	73_full	full	Rupa	Rupa	pʰiŋ.ba	pʰiŋ.ba	pʰ i ŋ + b a	rupa1234	1429	27.203065	92.398757		FALSE	149		
2952	2952	73_full	full	Shergaon	Shergaon	pʰiŋ	pʰiŋ	pʰ i ŋ	sher1261	1429	27.105018	92.272133		FALSE	149		
2953	2953	73_full	full	BhutanTshangla	Bhutan Tshangla	pʰuŋ+ma	pʰuŋ+ma	pʰ u ŋ + m a	tsha1245	1429	27.337241	91.551654		FALSE	149		
2954	2954	73_full	full	KusundaK	KusundaK	pʰi.ru.t̪.n	pʰi.ru.t̪.n	pʰ i + r u + t̪ + n	kusu1250	1429	28	82.26		FALSE	149		
2955	2955	73_full	full	Achang	Achang	pʐəŋ³⁵	p.ʐ.ə.ŋ.³⁵	p ʐ ə ŋ ³⁵	acha1249	1429	24.466605	97.89503		FALSE	149		
2956	2956	73_full	full	Beijing	Beijing Chinese	man²¹⁴	m.a.n.²¹⁴	m a n ²¹⁴	beij1235	1429	39.909056	116.397422		FALSE	1641		
2957	2957	73_full	full	Bokar	Bokar	biŋ	b.i.ŋ	b i ŋ	boka1249	1429	27.554547	93.15717		FALSE	149		
2958	2958	73_full	full	Bunan	Bunan	bik	b.i.k	b i k	gahr1239	1429	32.554766	77.076283		FALSE	149		
2959	2959	73_full	full	Byangsi	Byangsi	tsebindɛ	ts.e.b.i.n.d.ɛ	ts e b i n d ɛ	byan1241	1429	29.583838	80.22309		FALSE	339		
2960	2960	73_full	full	Chaozhou	Chaozhou Chinese	mũã∼⁵³	m.ũ.ã.∼.⁵³	m ũ ã ⁵³	chao1238	1429	23.657699	116.622317		FALSE	1641		
2961	2961	73_full	full	Chepang	Chepang	djam	d.j.a.m	d j a m	chep1245	1429	27.785164	84.908801		FALSE	1570		
2962	2962	73_full	full	DarangTaraon	Darang Taraon	blɯŋ⁵⁵	b.l.ɯ.ŋ.⁵⁵	b l ɯ ŋ ⁵⁵	diga1241	1429	28.657986	97.469136		FALSE	149		
2963	2963	73_full	full	Dulong	Dulong	dɑm⁵³	d.ɑ.m.⁵³	d ɑ m ⁵³	drun1238	1429	27.749017	98.691868		FALSE	1570		
2964	2964	73_full	full	Garo	Garo	gap+a	g.a.p.+.a	g a p + a	garo1247	1429	25.504744	90.333226		FALSE	3945		
2965	2965	73_full	full	Hakha	Hakha	kʰat	kʰ.a.t	kʰ a t	haka1240	1429	22.870089	92.820021		FALSE	1475		
2966	2966	73_full	full	Hayu	Hayu	tsʰo	tsʰ.o	tsʰ o	wayu1241	1429	27.302102	86.099009		FALSE	2163		
2967	2967	73_full	full	Japhug	Japhug	mtsʰɤt	m.tsʰ.ɤ.t	m tsʰ ɤ t	japh1234	1429	32.207076	101.957636		FALSE	1357		
2968	2968	73_full	full	Jingpho	Jingpho	phʒiŋ⁵⁵	pʰ.ʒ.i.ŋ.⁵⁵	pʰ ʒ i ŋ ⁵⁵	jing1260	1429	25.461826	97.329866		FALSE	149		
2969	2969	73_full	full	Lashi	Lashi	pjəːŋ⁵⁵	p.j.əː.ŋ.⁵⁵	p j əː ŋ ⁵⁵	lash1243	1429	24.111512	98.311333		FALSE	149		
2970	2970	73_full	full	Limbu	Limbu	tims-	t.i.m.s.◦	t i m s +	limb1266	1429	27.272065	87.889909		FALSE	1570		
2971	2971	73_full	full	Lisu	Lisu	bi̱³³	b.i̱.³³	b i̠ ³³	lisu1250	1429	25.950046	98.848486		FALSE	149		
2972	2972	73_full	full	Lushai	Mizo (Lushai)	kʰat	kʰ.a.t	kʰ a t	lush1249	1429	22.60535	92.629457		FALSE	1475		
2973	2973	73_full	full	Lushai	Mizo (Lushai)	kim	k.i.m	k i m	lush1249	1429	22.60535	92.629457		FALSE	1476		
2974	2974	73_full	full	Mikir	Karbi (Mikir)	pleng(set), teng[...]	p.l.è.ng	p l è/e ng	karb1241	1429	25.735084	93.050494		FALSE	149		
2975	2975	73_full	full	OldBurmese	Old Burmese	plañʔ	p.l.a.ñ.ʔ	p l a ɲ ʔ	oldb1235	1429	21.624974	97.126742		FALSE	149		
2976	2976	73_full	full	OldChinese	Old Chinese	*leŋ (< *liŋ?)	l.e.ŋ	l e ŋ	oldc1244	1429	34.101745	108.777868		FALSE	149		
2977	2977	73_full	full	OldChinese	Old Chinese	*mˤ[o][n]ʔ	mˤ.o.n.ʔ	mˤ o./o n ʔ	oldc1244	1429	34.101745	108.777868		FALSE	1641		
2978	2978	73_full	full	OldChinese	Old Chinese	*tʰuŋ	tʰ.u.ŋ	tʰ u ŋ	oldc1244	1429	34.101745	108.777868		FALSE	3630		
2979	2979	73_full	full	OldTibetan	Old Tibetan	gaŋ	g.a.ŋ	g a ŋ	clas1254	1429	30.027852	91.158704		FALSE	1085		
2980	2980	73_full	full	OldTibetan	Old Tibetan	bʲiŋs+po	b.ʲ.i.ŋ.s.+.p.o	b j i ŋ s + p o	clas1254	1429	30.027852	91.158704		FALSE	149		
2981	2981	73_full	full	Rabha	Rabha	pʰuŋ	pʰ.u.ŋ	pʰ u ŋ	rabh1238	1429	25.820135	91.170064		FALSE	10363		
2982	2982	73_full	full	Rangoon	Rangoon Burmese	pje⁵³	p.j.e.⁵³	p j e ⁵³	nucl1310	1429	16.874207	96.190785		FALSE	149		
2983	2983	73_full	full	Tangut	Tangut	sə¹	s.ə.¹	s ə ¹	tang1334	1429	38.477453	106.285383		FALSE	1357		
2984	2984	73_full	full	Thulung	Thulung	dempa	d.e.m.p.a	d e m p a	thul1246	1429	27.534944	87.609608		FALSE	1570		
2985	2985	73_full	full	Alike	Alike Tibetan	kaŋ	k.a.ŋ	k a ŋ	amdo1237	1429	38.318508	92.839938		FALSE	1085		
2986	2986	73_full	full	Batang	Batang Tibetan	kõ¹³	k.õ.∼.¹³	k õ ¹³	kham1282	1429	30.00795	99.111944		FALSE	1085		
2987	2987	73_full	full	Lhasa	Lhasa Tibetan	khaŋ⁵²◦pa	kʰ.a.ŋ.⁵².◦.p.a	kʰ a ŋ ⁵² + p a	utsa1239	1429	29.653441	91.171493		FALSE	1085		
2988	2988	73_full	full	Ukhrul	Ukhrul	kə+pem	k.ə.+.p.e.m	k ə + p e m	ukhr1238	1429	25.092617	94.37045		FALSE	2037		
2989	2989	73_full	full	WobziKhroskyabs	Wobzi Khroskyabs	fsǽ	f.s.ǽ	f s ǽ/æ	eree1240	1429	31.62758	101.427999		FALSE	1357		
2990	2990	73_full	full	Xingning	Xingning Chinese	man⁴⁵	m.a.n.⁴⁵	m a n ⁴⁵	hakk1236	1429	24.13674	115.732382		FALSE	1641		
2991	2991	73_full	full	Yidu	Yidu	bɹoŋ⁵⁵bɑ⁵⁵	b.ɹ.o.ŋ.⁵⁵.◦.b.ɑ.⁵⁵	b ɹ o./o ŋ ⁵⁵ + b ɑ ⁵⁵	idum1241	1429	29.448172	95.650179		FALSE	149		
2992	2992	73_full	full	Zhaba	Zhaba	ʌ⁵⁵pei⁵⁵	ʌ.⁵⁵.◦.p.e.i.⁵⁵	ʌ ⁵⁵ + p e i ⁵⁵	zhab1238	1429	30.538892	101.058397		FALSE	2705		
3094	3094	76_good	good	BuluPuroik	Bulu Puroik	a.mjɛɛ	a.mjɛɛ	a + m j ɛː	bulu1255	1035	27.452241	92.44563		FALSE	10365		
3095	3095	76_good	good	DikhyangBugun	Dikhyang Bugun	ə.vʲə	ə.vʲə	ə + v j ə	dikh1234	1035	27.320666	92.455119		FALSE	833		
3096	3096	76_good	good	Khispi	Khispi	nak.pa	nak.pa	n a k + p a	lish1235	1035	27.378042	92.223221		TRUE	3947		
3097	3097	76_good	good	Duhumbi	Duhumbi	ɔ.dʑɔp	ɔ.dʑɔp	ɔ + dʑ ɔ p	chug1252	1035	27.416112	92.212034		FALSE	834		
3098	3098	76_good	good	Khoina	Khoina	a.ɖʐɑˀ	a.ɖʐɑˀ	a + ɖʐ ɑˀ	khoi1253	1035	27.334981	92.52994		FALSE	834		
3099	3099	76_good	good	Jerigaon	Jerigaon	a.dʑɛˀ	a.dʑɛˀ	a + dʑ ɛˀ	jeri1243	1035	27.340629	92.486595		FALSE	834		
3100	3100	76_good	good	Khoitam	Khoitam	a.dʑap	a.dʑap	a + dʑ a p	khoi1252	1035	27.327487	92.439455		FALSE	834		
