ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	SUBGROUP	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	LOAN	SOURCE	NOTES	MORPHEMES	ALIGNMENT
14892	200_thestar	the star	Japhug	Japhug	rGyalrong	ʑŋgri	ʑ.ŋg.r.i	ʑ ŋg r i	japh1234	1430	32.207076	101.957636	1073	1073	FALSE	Jacques2015b		thestar	
14893	200_thestar	the star	Tangut	Tangut	Tangut	gjịj¹	g.j.ị.j.¹	g j ị/i j ¹	tang1334	1430	38.477453	106.285383	1073	1073	FALSE	Li1997		thestar	
14895	200_thestar	the star	Maerkang	Marerkang	rGyalrong	tsəu ri	ts.ə.u._.r.i	ts ə u + r i	situ1238	1430	31.868614	102.295293	1073	1073	FALSE	Huang1992		_thestar _thestar	
14896	200_thestar	the star	Daofu	Daofu	rGyalrong	zgre	z.g.r.e	z g r e	horp1240	1430	30.975281	101.123742	1073	1073	FALSE	Huang1992		thestar	
14901	200_thestar	the star	Zhaba	Zhaba	Qiangic	ʂtʂə⁵⁵	ʂ.tʂ.ə.⁵⁵	ʂ ʈʂ ə ⁵⁵	zhab1238	1430	30.538892	101.058397	1073	1073	FALSE	Huang1992		thestar	
14906	200_thestar	the star	Yidu	Yidu	Deng	ɑ⁵⁵nde⁵⁵kɹu⁵⁵	ɑ.⁵⁵.◦.nd.e.⁵⁵.◦.k.ɹ.u.⁵⁵	ɑ ⁵⁵ + nd e ⁵⁵ + k ɹ u ⁵⁵	idum1241	1430	29.448172	95.650179	1073	1073	FALSE	Huang1992		_thestar _thestar _thestar	
14909	200_thestar	the star	OldBurmese	OldBurmese	Burmish	kraj	k.r.a.j	k r a j	oldb1235	1430	21.624974	97.126742	1073	1073	FALSE	Hill2017		thestar	
14910	200_thestar	the star	WobziKhroskyabs	KhroskyabsWobzi	rGyalrong	zgrə̂	z.g.r.ə̂	z g r ə̂	eree1240	1430	31.62758	101.427999	1073	1073	FALSE	Lai2017		thestar	
14920	200_thestar	the star	Rangoon	Rangoon	Burmish	tɕɛ²²	tɕ.ɛ.²²	tɕ ɛ ²²	nucl1310	1430	16.874207	96.190785	1073	1073	FALSE	Huang1992 Hill2017		thestar	
14921	200_thestar	the star	Achang	Achang	Burmish	kʰʐə⁵⁵	kʰ.ʐ.ə.⁵⁵	kʰ ʐ ə ⁵⁵	acha1249	1430	24.466605	97.89503	1073	1073	FALSE	Huang1992 Hill2017		thestar	
14922	200_thestar	the star	Atsi	Atsi	Burmish	kjḭ⁵¹	k.j.ḭ.⁵¹	k j ḭ ⁵¹	zaiw1241	1430	24.193367	97.806689	1073	1073	FALSE	Huang1992 Hill2017		thestar	
14923	200_thestar	the star	Bola	Bola	Burmish	kjḭ⁵⁵	k.j.ḭ.⁵⁵	k j ḭ ⁵⁵	pela1242	1430	24.405004	98.234243	1073	1073	FALSE	Huang1992 Hill2017		thestar	
14924	200_thestar	the star	Lashi	Lashi	Burmish	kjḭ³³	k.j.ḭ.³³	k j ḭ ³³	lash1243	1430	24.111512	98.311333	1073	1073	FALSE	Huang1992 Hill2017		thestar	
14925	200_thestar	the star	Maru	Maru	Burmish	kjḭ³¹	k.j.ḭ.³¹	k j ḭ ³¹	maru1249	1430	24.939981	99.83	1073	1073	FALSE	Huang1992 Hill2017		thestar	
14897	200_thestar	the star	Dulong	Dulong	Nungic	gu⁵⁵mjɛt⁵⁵	g.u.⁵⁵.+.m.j.ɛ.t.⁵⁵	g u ⁵⁵ + m j ɛ t ⁵⁵	drun1238	1430	27.749017	98.691868	3486	3486	FALSE	Huang1992		_thestar _thestar	
14898	200_thestar	the star	Batang	Batang	Tibetan	ma⁵⁵ma⁵³	m.a.⁵⁵.◦.m.a.⁵³	m a ⁵⁵ + m a ⁵³	kham1282	1430	30.00795	99.111944	3127	3127	FALSE	Huang1992		_thestar _thestar	
14899	200_thestar	the star	Lisu	Lisu	Loloish	ko̱³³ma³³ze³³	k.o̱.³³.◦.m.a.³³.◦.z.e.³³	k o̠ ³³ + m a ³³ + z e ³³	lisu1250	1430	25.950046	98.848486	2558	2558	FALSE	Huang1992	!ignore double same!	_thestar _thestar _thestar	
14904	200_thestar	the star	Lisu	Lisu	Loloish	ku̱³³zɑ̱³¹	k.u̱.³³.◦.z.ɑ̱.³¹	k u̠ ³³ + z ɑ̠ ³¹	lisu1250	1430	25.950046	98.848486	2558	2558	FALSE	Huang1992		_thestar _thestar	
14902	200_thestar	the star	DarangTaraon	DarangTaraon	Deng	khɑ³¹dɯn⁵⁵	kh.ɑ.³¹.◦.d.ɯ.n.⁵⁵	kʰ ɑ ³¹ + d ɯ n ⁵⁵	diga1241	1430	28.657986	97.469136	3357	3357	FALSE	Huang1992		_thestar _thestar	
14908	200_thestar	the star	OldChinese	OldChinese	Sinitic	*s-tsʰˤeŋ	s.+.tsʰˤ.e.ŋ	s + tsʰˤ e ŋ	oldc1244	1430	34.101745	108.777868	1838	1838	FALSE	Baxter2014		_thestar _thestar	
14929	200_thestar	the star	Beijing	Beijing	Sinitic	ɕiɤŋ⁵⁵	ɕ.i.ɤ.ŋ.⁵⁵	ɕ i ɤ ŋ ⁵⁵	beij1235	1430	39.909056	116.397422	1838	1838	FALSE	Lai2017FN		thestar	
14930	200_thestar	the star	Guangzhou	Guangzhou	Sinitic	sɪŋ⁵³	s.ɪ.ŋ.⁵³	s ɪ ŋ ⁵³	guan1279	1430	23.131111	113.258099	1838	1838	TRUE	Lai2017FN		thestar	
14931	200_thestar	the star	Chaozhou	Chaozhou	Sinitic	tsʰɛ̃∼³³	tsʰ.ɛ̃.∼.³³	tsʰ ɛ̃ ³³	chao1238	1430	23.657699	116.622317	1838	1838	FALSE	Lai2017FN		thestar	
14932	200_thestar	the star	Longgang	Longgang	Sinitic	sɪn³³sɪn³³	s.ɪ.n.³³.s.ɪ.n.³³	s ɪ n ³³ s ɪ n ³³	hakk1236	1430	22.725545	114.243825	1838	1838	TRUE	Lai2017FN		thestar	
14933	200_thestar	the star	Jieyang	Jieyang	Sinitic	tsʰɛ̃∼³³	tsʰ.ɛ̃.∼.³³	tsʰ ɛ̃ ³³	chao1239	1430	23.551122	116.373013	1838	1838	FALSE	Lai2017FN		thestar	
14934	200_thestar	the star	Xingning	Xingning	Sinitic	ɕin⁴⁵₃₅ti²¹	ɕ.i.n.⁴⁵₃₅.t.i.²¹	ɕ i n ⁴⁵/³⁵ t i ²¹	hakk1236	1430	24.13674	115.732382	1838	1838	TRUE	Lai2017FN		thestar	
14912	200_thestar	the star	Garo	Garo	Garo	a+sek+ki	a.+.s.e.k.+.k.i	a + s e k + k i	garo1247	1430	25.504744	90.333226	4020	4020	FALSE	Burling2003		_thestar _thestar _thestar	
14913	200_thestar	the star	Thulung	Thulung	Kiranti	sorluŋ	s.o.r.l.u.ŋ	s o./o r l u ŋ	thul1246	1430	27.534944	87.609608	1420	1420	FALSE	Allen1975		thestar	
14927	200_thestar	the star	Bahing	Bahing	Kiranti	sor	s.o.r	s o./o r	bahi1252	1430	27.309472	86.430334	1420	1420	FALSE	Michailovsky1989		thestar	
14917	200_thestar	the star	Rongpo	Rongpo	TibetoKinauri	taːra	t.aː.r.a	t aː r a	rong1264	1430	30.530044	79.569987	551	551	TRUE	Sharma2003		thestar	
14926	200_thestar	the star	Xiandao	Xiandao	Burmish	tsʰi⁵⁵+ʐum³¹	tsʰ.i.⁵⁵.+.ʐ.u.m.³¹	tsʰ i ⁵⁵ + ʐ u m ³¹	xian1249	1430	24.494153	97.753173	1362	1362	FALSE	Huang1992 Hill2017		_thestar _thestar	
14935	200_thestar	the star	Ukhrul	Ukhrul	Naga	si+ra	s.i.+.r.a	s i + r a	ukhr1238	1430	25.092617	94.37045	3388	3388	FALSE	Mortensen2012		_thestar _thestar	
14936	200_thestar	the star	Hayu	Hayu	Kiranti	xʷaːmen	xʷ.aː.m.e.n	xʷ aː m e n	wayu1241	1430	27.302102	86.099009	3595	3595	FALSE	Michailovsky1989a		thestar	
14937	200_thestar	the star	KarbiMikir	KarbiMikir	Mizo	chiklolongso	ch.i.k.l.o.l.o.ng.s.o	ch i k l o./o l o./o ng s o	karb1241	1430	25.735084	93.050494	10469	10469	FALSE	Walker1925 KonnerthFC GruessnerNoDate		thestar	
14938	200_thestar	the star	Rabha	Rabha	Rabha	a+pʰe	a.+.pʰ.e	a + pʰ e	rabh1238	1430	25.820135	91.170064	10462	10462	FALSE	Joseph2007		_thestar _thestar	
14939	201_tosteal	to steal	TshDirangTshangla	DirangTshangla	Bodic	gro+wan a	gro+wan+a	g r o + w a n + a	dira1243	713	27.343674	92.273057		779	FALSE	TB		_tosteal _tosteal _tosteal	
14961	201_tosteal	to steal	TshBhutanTshangla	BhutanTshangla	Bodic	ɖo+ban a	ɖo+ban_a	ɖ o + b a n + a	tsha1245	713	27.332081	91.551505	779	779	FALSE	LandB2017		_tosteal _tosteal _tosteal	
14975	201_tosteal	to steal	TshMotuoMenba	MotuoCangluoTshangla	Bodic	dʐo pen ʔa	dʐ.o._.p.e.n._.ʔ.a	ɖʐ o./o + p e n + ʔ a	tsha1245	713	29.321347	95.319922	779	779	FALSE	Huang1992		_tosteal _tosteal _tosteal	
14940	201_tosteal	to steal	TaniGalo	Galo	Tani	cooH	tɕoː55	tɕ oː ⁵⁵	galo1242	713	27.98	94.69		2638	FALSE	Post2007	*pjoŋ	tosteal	
14941	201_tosteal	to steal	TaniTangam	Tangam	Tani	pyoŋ	pjoŋ	p j o ŋ	tang1377	713	28.956354	94.990737		2638	FALSE	Post2017		tosteal	
14983	201_tosteal	to steal	TaniBokar	Bokar	Tani	pjoŋ	p.j.o.ŋ	p j o./o ŋ	boka1249	713	27.554547	93.15717	2638	2638	FALSE	Huang1992		tosteal	
14942	201_tosteal	to steal	EBDzalakha	Dzalakha	East Bodish	kunma bema	kun+ma+be	k u n + m a + b e	dzal1238	713	27.605989	91.494864		10464	FALSE	DDC2017		_tosteal _tosteal _tosteal	
14943	201_tosteal	to steal	EBKhengkha	Khengkha	East Bodish	kunma bu-gimin	kun+ma+bu	k u n + m a + b u	khen1241	713	27.144878	90.689999		10464	FALSE	AandY1996		_tosteal _tosteal _tosteal	
14944	201_tosteal	to steal	KBWanghoBugun	Bugun	KhoBwa	məgəgau	mə+gə+gau	m ə + g ə + g au	wang1301	713	27.24169	92.420806		10464	FALSE	Abraham2018		_tosteal _tosteal _tosteal	
14945	201_tosteal	to steal	KBBichomBugun	Bugun	KhoBwa	məgəgoupha	mə+gə+gou	m ə + g ə + g ou	bich1234	713	27.31177	92.592007		10464	FALSE	Abraham2018		_tosteal _tosteal _tosteal	
14946	201_tosteal	to steal	KBSingchungBugun	Bugun	KhoBwa	gau	gau	g au	sing1271	713	27.191743	92.474176		10464	FALSE	Abraham2018		tosteal	
14947	201_tosteal	to steal	KBKaspiBugun	Bugun	KhoBwa	məkəkou	mə+kə+kou	m ə + k ə + k ou	kasp1234	713	27.204536	92.564228		10464	FALSE	Abraham2018		_tosteal _tosteal _tosteal	
14948	201_tosteal	to steal	KBNamphriBugun	Bugun	KhoBwa	məgəgau	mə+gə+gau	m ə + g ə + g au	namp1239	713	27.24403	92.52836		10464	FALSE	Abraham2018		_tosteal _tosteal _tosteal	
14949	201_tosteal	to steal	EBMamaCuonaMenba	TshonaDakpa	East Bodish	kun53	kun53	k u n ⁵³	dakp1242	713	27.872413	91.798576		10464	FALSE	Lu2002		tosteal	
14950	201_tosteal	to steal	EBWenlangCuonaMenba	TawangDakpa	East Bodish	kun55	kun55	k u n ⁵⁵	dakp1242	713	29.367765	95.339063		10464	FALSE	Lu2002		tosteal	
14952	201_tosteal	to steal	KBDikhyangBugun	Bugun	KhoBwa	mə.kau.kau	mə.kau.kau	m ə + k au + k au	dikh1234	713	27.320448	92.454924	1310	10464	FALSE	LandB2017		_tosteal _tosteal _tosteal	
14963	201_tosteal	to steal	HruNamreiBisai	Namrei	Hrusish	ʃikhau	ʃi+kʰau	ʃ i + kʰ au	hrus1242	713	27.680112	92.699998		10464	FALSE	Abraham2018	*kə	_tosteal _tosteal	
14964	201_tosteal	to steal	HruNamreiNabolang	Namrei	Hrusish	tʃəkhəna	tʃə+kʰə+na	tʃ ə + kʰ ə + n a	hrus1242	713	27.558051	92.789317		10464	FALSE	Abraham2018	*kə	_tosteal _tosteal _tosteal	
14965	201_tosteal	to steal	HruHrusoAkaJamiri	HrusoAka	Hrusish	t͡sak͡sə	tsa+ksə	ts a + k s ə	hrus1242	713	27.203617	92.590615		10464	FALSE	Simon1993	*kə	_tosteal _tosteal	
14966	201_tosteal	to steal	HruBangru	Bangru	Hrusish	ləkəː	lə+kəː	l ə + k əː	bang1369	713	27.952786	93.164169		10464	FALSE	BandL2015	*kə	_tosteal _tosteal	
14967	201_tosteal	to steal	HruDammaiDibin	Miji	Hrusish	tʃikhu	tʃi+kʰu	tʃ i + kʰ u	hrus1242	713	27.444541	92.511881		10464	FALSE	Abraham2018	*kə	_tosteal _tosteal	
14968	201_tosteal	to steal	HruMijiNafra	Miji	Hrusish	tʃəkhə	tʃə+kʰə	tʃ ə + kʰ ə	hrus1242	713	27.371831	92.544458		10464	FALSE	Abraham2018	*kə	_tosteal _tosteal	
14969	201_tosteal	to steal	HruDammaiRurang	Miji	Hrusish	tʃikhə	tʃi+kʰə	tʃ i + kʰ ə	hrus1242	713	27.368891	92.48215		10464	FALSE	Abraham2018	*kə	_tosteal _tosteal	
14971	201_tosteal	to steal	OldTibetan	OldTibetan	Tibetan	rku	r.k.u	r k u	clas1254	713	30.027852	91.158704	10464	10464	FALSE	Huang1992		tosteal	
14972	201_tosteal	to steal	Japhug	Japhug	rGyalrong	mɯrkɯ	m.ɯ.r.k.ɯ	m ɯ r k ɯ	japh1234	713	32.207076	101.957636	10464	10464	FALSE	Jacques2015b		tosteal	
14973	201_tosteal	to steal	Lhasa	Lhasa	Tibetan	ku⁵⁵	k.u.⁵⁵	k u ⁵⁵	utsa1239	713	29.653441	91.171493	10464	10464	FALSE	Huang1992		tosteal	
14974	201_tosteal	to steal	Lisu	Lisu	Loloish	khu³¹	kh.u.³¹	kʰ u ³¹	lisu1250	713	25.950046	98.848486	10464	10464	FALSE	Huang1992		tosteal	
14977	201_tosteal	to steal	Lhasa	Lhasa	Tibetan	ku⁵⁵mə⁵⁵ ku⁵⁵	k.u.⁵⁵.◦.m.ə.⁵⁵._.k.u.⁵⁵	k u ⁵⁵ + m ə ⁵⁵ + k u ⁵⁵	utsa1239	713	29.653441	91.171493	10464	10464	FALSE	Huang1992	!ignore double same!	_tosteal _tosteal _tosteal	
14978	201_tosteal	to steal	Batang	Batang	Tibetan	kᴜ⁵³jeʔ²³¹	k.ᴜ.⁵³.◦.j.e.ʔ.²³¹	k u ⁵³ + j e ʔ ²³¹	kham1282	713	30.00795	99.111944	10464	10464	FALSE	Huang1992		_tosteal _tosteal	
14981	201_tosteal	to steal	Daofu	Daofu	rGyalrong	ʂkə	ʂ.k.ə	ʂ k ə	horp1240	713	30.975281	101.123742	10464	10464	FALSE	Huang1992		tosteal	
14982	201_tosteal	to steal	Xiahe	Xiahe	Tibetan	hkə	h.k.ə	h k ə	amdo1237	713	35.210549	102.524979	10464	10464	FALSE	Huang1992		tosteal	
14984	201_tosteal	to steal	Dulong	Dulong	Nungic	kɯ⁵³	k.ɯ.⁵³	k ɯ ⁵³	drun1238	713	27.749017	98.691868	10464	10464	FALSE	Huang1992		tosteal	
14985	201_tosteal	to steal	Alike	Alike	Tibetan	hki	h.k.i	h k i	amdo1237	713	38.318508	92.839938	10464	10464	FALSE	Huang1992	!ignore double same!	tosteal	
14986	201_tosteal	to steal	Alike	Alike	Tibetan	rkə	r.k.ə	r k ə	amdo1237	713	38.318508	92.839938	10464	10464	FALSE	Huang1992		tosteal	
14987	201_tosteal	to steal	Yidu	Yidu	Deng	ɑ⁵⁵ku⁵³	ɑ.⁵⁵.◦.k.u.⁵³	ɑ ⁵⁵ + k u ⁵³	idum1241	713	29.448172	95.650179	10464	10464	FALSE	Huang1992		_tosteal _tosteal	
14988	201_tosteal	to steal	Khaling	Khaling	Kiranti	khe	kh.e	kʰ e	khal1275	713	27.390595	87.510016	10464	10464	FALSE	Jacques2017FN		tosteal	
14989	201_tosteal	to steal	Limbu	Limbu	Kiranti	khuːtt	kh.uː.t.t	kʰ uː t t	limb1266	713	27.272065	87.889909	10464	10464	FALSE	Jacques2017FN		tosteal	
14991	201_tosteal	to steal	OldBurmese	OldBurmese	Burmish	khuiwḥ	kh.ui.w.ḥ	kʰ ui w h	oldb1235	713	21.624974	97.126742	10464	10464	FALSE	Hill2017		tosteal	
14992	201_tosteal	to steal	WobziKhroskyabs	KhroskyabsWobzi	rGyalrong	fkə̂	f.k.ə̂	f k ə̂	eree1240	713	31.62758	101.427999	10464	10464	FALSE	Lai2017		tosteal	
14993	201_tosteal	to steal	Chepang	Chepang		kuʔ	k.u.ʔ	k u ʔ	chep1245	713	27.785164	84.908801	10464	10464	FALSE	Caughley2000		tosteal	
14995	201_tosteal	to steal	Thulung	Thulung	Kiranti	khu	kh.u	kʰ u	thul1246	713	27.534944	87.609608	10464	10464	FALSE	Allen1975		tosteal	
14997	201_tosteal	to steal	Bunan	Bunan	TibetoKinauri	ku	k.u	k u	gahr1239	713	32.554766	77.076283	10464	10464	FALSE	Widmer2014		tosteal	
14998	201_tosteal	to steal	Byangsi	Byangsi	TibetoKinauri	kʰuːmo	kʰ.uː.m.o	kʰ uː m o	byan1241	713	29.583838	80.22309	10464	10464	FALSE	Sharma2003a		tosteal	
14999	201_tosteal	to steal	Kulung	Kulung	Kiranti	kʰuma	kʰ.u.m.a	kʰ u m a	kulu1253	713	27.690037	86.910944	10464	10464	FALSE	Tolsma1999		tosteal	
15000	201_tosteal	to steal	Bantawa	Bantawa	Kiranti	k͏ʰɨs	k͏ʰ.ɨ.s	kʰ ɨ s	bant1281	713	27.117894	87.049995	10464	10464	FALSE	Jongens2009		tosteal	
15001	201_tosteal	to steal	Rangoon	Rangoon	Burmish	kʰo⁵⁵	kʰ.o.⁵⁵	kʰ o./o ⁵⁵	nucl1310	713	16.874207	96.190785	10464	10464	FALSE	Huang1992 Hill2017		tosteal	
15002	201_tosteal	to steal	Achang	Achang	Burmish	xau³¹	x.a.u.³¹	x a u ³¹	acha1249	713	24.466605	97.89503	10464	10464	FALSE	Huang1992 Hill2017		tosteal	
15003	201_tosteal	to steal	Atsi	Atsi	Burmish	kʰau²¹	kʰ.a.u.²¹	kʰ a u ²¹	zaiw1241	713	24.193367	97.806689	10464	10464	FALSE	Huang1992 Hill2017		tosteal	
15004	201_tosteal	to steal	Bola	Bola	Burmish	kʰau³¹	kʰ.a.u.³¹	kʰ a u ³¹	pela1242	713	24.405004	98.234243	10464	10464	FALSE	Huang1992 Hill2017		tosteal	
15005	201_tosteal	to steal	Lashi	Lashi	Burmish	kʰaːu⁵⁵	kʰ.aː.u.⁵⁵	kʰ aː u ⁵⁵	lash1243	713	24.111512	98.311333	10464	10464	FALSE	Huang1992 Hill2017		tosteal	
15006	201_tosteal	to steal	Maru	Maru	Burmish	kʰuk⁵⁵	kʰ.u.k.⁵⁵	kʰ u k ⁵⁵	maru1249	713	24.939981	99.83	10464	10464	FALSE	Huang1992 Hill2017		tosteal	
15007	201_tosteal	to steal	Xiandao	Xiandao	Burmish	xau³¹	x.a.u.³¹	x a u ³¹	xian1249	713	24.494153	97.753173	10464	10464	FALSE	Huang1992 Hill2017		tosteal	
15008	201_tosteal	to steal	Bahing	Bahing	Kiranti	ky	k.y	k y	bahi1252	713	27.309472	86.430334	10464	10464	FALSE	Michailovsky1989		tosteal	
15017	201_tosteal	to steal	Tangut	Tangut	Tangut	kwjɨɨ/ɨːr	k.w.j.ɨɨ/ɨː.r	k w j ɨɨ/ɨː r	tang1334	713	38.477453	106.285383	10464	10464	FALSE	Li1997		tosteal	
15018	201_tosteal	to steal	KarbiMikir	KarbiMikir	Mizo	inghu	i.ng.h.ū	i ng h ū	karb1241	713	25.735084	93.050494	10464	10464	FALSE	Walker1925 KonnerthFC GruessnerNoDate		tosteal	
15019	201_tosteal	to steal	Rabha	Rabha	Rabha	me+xoi	m.e.+.x.oi	m e + x oi	rabh1238	713	25.820135	91.170064	10464	10464	FALSE	Joseph2007		_tosteal _tosteal	
18912	201_tosteal	to steal	Jingpho	Jingpho	Jingpho	lă³¹|ku⁵⁵	l.ă.³¹.◦.k.u.⁵⁵	l ă ³¹ + k u ⁵⁵	jing1260	713	25.461826	97.329866	10464	10464	FALSE	Huang1992		_tosteal _tosteal	
14951	201_tosteal	to steal	KBBuluPuroik	Puroik	KhoBwa	bu.u ʦaʔ	bu.u_ʦaʔ	b u + u + ts a ʔ	bulu1255	713	27.451029	92.44627	1310	195	FALSE	Lieberherr2017		_tosteal _tosteal _tosteal	
14953	201_tosteal	to steal	KBWKhispi	Khispi	WesternKhoBwa	wu	wu	w u	lish1235	713	27.378042	92.223221	1310	195	FALSE	LandB2017		tosteal	
14954	201_tosteal	to steal	KBWDuhumbi	Duhumbi	WesternKhoBwa	wu	wu	w u	chug1252	713	27.416112	92.212034	1310	195	FALSE	LandB2017		tosteal	
14955	201_tosteal	to steal	KBWKhoina	Sartang	WesternKhoBwa	jɔ	jɔ	j ɔ	khoi1253	713	27.334981	92.52994	1310	195	FALSE	LandB2017		tosteal	
14956	201_tosteal	to steal	KBWJerigaon	Sartang	WesternKhoBwa	jɔ	jɔ	j ɔ	jeri1243	713	27.340629	92.486595	1310	195	FALSE	LandB2017		tosteal	
14957	201_tosteal	to steal	KBWKhoitam	Sartang	WesternKhoBwa	jɔ	jɔ	j ɔ	khoi1252	713	27.327487	92.439455	1310	195	FALSE	LandB2017		tosteal	
14958	201_tosteal	to steal	KBWRahung	Sartang	WesternKhoBwa	jo	jo	j o	rahu1234	713	27.310778	92.395028	1310	195	FALSE	LandB2017		tosteal	
14959	201_tosteal	to steal	KBWRupa	Sherdukpen	WesternKhoBwa	jaw	jaw	j au	rupa1234	713	27.203065	92.398757	1310	195	FALSE	LandB2017		tosteal	
14960	201_tosteal	to steal	KBWShergaon	Sherdukpen	WesternKhoBwa	jaw	jaw	j au	sher1261	713	27.105018	92.272133	1310	195	FALSE	LandB2017		tosteal	
14962	201_tosteal	to steal	Kusunda	Kusunda		ki.laː ɐ.gɔː	ki.laː+ɐ.gɔː	k i + l aː + ɐ + g ɔː	kusu1250	713	28.431855	82.802796	1317	4254	FALSE	Bodt2019b		_tosteal _tosteal _tosteal _tosteal	
14970	201_tosteal	to steal	EBBumthang	Bumthang	East Bodish	ʑu+bu	ʑu+bu	ʑ u + b u	khen1241	713	27.549248	90.753738		5307	FALSE	TB		_tosteal _tosteal	
14976	201_tosteal	to steal	Maerkang	Marerkang	rGyalrong	kɑ nə ʃmo	k.ɑ._.n.ə._.ʃ.m.o	k ɑ + n ə + ʃ m o	situ1238	713	31.868614	102.295293	3334	3334	FALSE	Huang1992		_tosteal _tosteal _tosteal	
14979	201_tosteal	to steal	DarangTaraon	DarangTaraon	Deng	ɑ³¹kɑn⁵³	ɑ.³¹.◦.k.ɑ.n.⁵³	ɑ ³¹ + k ɑ n ⁵³	diga1241	713	28.657986	97.469136	2380	2380	FALSE	Huang1992		_tosteal _tosteal	
14980	201_tosteal	to steal	Zhaba	Zhaba	Qiangic	mə⁵⁵ ma⁵⁵	m.ə.⁵⁵._.m.a.⁵⁵	m ə ⁵⁵ + m a ⁵⁵	zhab1238	713	30.538892	101.058397	2425	2425	FALSE	Huang1992		_tosteal _tosteal	
14990	201_tosteal	to steal	OldChinese	OldChinese	Sinitic	*[d]ˤaw(k)-s	dˤ.a.w.+.s	dˤ a w + s	oldc1244	713	34.101745	108.777868	3670	3670	FALSE	Baxter2014		_tosteal _tosteal	
14994	201_tosteal	to steal	Garo	Garo	Garo	chola	ch.o.l.a	ch o./o l a	garo1247	713	25.504744	90.333226	3446	3446	FALSE	Burling2003		tosteal	
14996	201_tosteal	to steal	Hakha	Hakha	Chin	fir	f.i.r	f i r	haka1240	713	22.870089	92.820021	79	79	FALSE	VanBik2014		tosteal	
15009	201_tosteal	to steal	Lushai	Lushai	Mizo	ru	r.u	r u	lush1249	713	22.60535	92.629457	1604	1604	FALSE	Lorrain1940		tosteal	
15010	201_tosteal	to steal	Beijing	Beijing	Sinitic	tʰou⁵⁵	tʰ.o.u.⁵⁵	tʰ o./o u ⁵⁵	beij1235	713	39.909056	116.397422	1985	1985	FALSE	Lai2017FN		tosteal	
15011	201_tosteal	to steal	Guangzhou	Guangzhou	Sinitic	tʰɐu⁵³	tʰ.ɐ.u.⁵³	tʰ ɐ u ⁵³	guan1279	713	23.131111	113.258099	1985	1985	TRUE	Lai2017FN		tosteal	
15012	201_tosteal	to steal	Chaozhou	Chaozhou	Sinitic	tʰau³³	tʰ.a.u.³³	tʰ a u ³³	chao1238	713	23.657699	116.622317	1985	1985	FALSE	Lai2017FN		tosteal	
15013	201_tosteal	to steal	Longgang	Longgang	Sinitic	tʰiu³³	tʰ.i.u.³³	tʰ i u ³³	hakk1236	713	22.725545	114.243825	1985	1985	TRUE	Lai2017FN		tosteal	
15014	201_tosteal	to steal	Jieyang	Jieyang	Sinitic	tʰau³³	tʰ.a.u.³³	tʰ a u ³³	chao1239	713	23.551122	116.373013	1985	1985	FALSE	Lai2017FN		tosteal	
15015	201_tosteal	to steal	Xingning	Xingning	Sinitic	tʰiu⁴⁵	tʰ.i.u.⁴⁵	tʰ i u ⁴⁵	hakk1236	713	24.13674	115.732382	1985	1985	TRUE	Lai2017FN		tosteal	
15016	201_tosteal	to steal	Ukhrul	Ukhrul	Naga	kʰə+li	kʰ.ə.+.l.i	kʰ ə + l i	ukhr1238	713	25.092617	94.37045	2147	2147	FALSE	Mortensen2012		_tosteal _tosteal	
15020	202_thestick	the stick	TshDirangTshangla	DirangTshangla	Bodic	dɔŋ+raŋ	dɔŋ+raŋ	d ɔ ŋ + r a ŋ	dira1243	1295	27.343674	92.273057		3536	FALSE	TB		_thestick _thestick	
15036	202_thestick	the stick	TshBhutanTshangla	BhutanTshangla	Bodic	do+kaŋ	do+kaŋ	d o + k a ŋ	tsha1245	1295	27.332081	91.551505	1116	3536	FALSE	LandB2017		_thestick _thestick	
15059	202_thestick	the stick	Limbu	Limbu	Kiranti	tɔkkat	t.ɔ.k.k.a.t	t ɔ k k a t	limb1266	1295	27.272065	87.889909	3536	3536	FALSE	Jacques2017FN		thestick	
15021	202_thestick	the stick	TaniGalo	Galo	Tani	a-dáa	a+daː55	a + d aː ⁵⁵	galo1242	1295	27.98	94.69		4575	FALSE	Post2007		_thestick _thestick	
15022	202_thestick	the stick	TaniTangam	Tangam	Tani	peɲu	pe+ɲu	p e + ɲ u	tang1377	1295	28.956354	94.990737		2642	FALSE	Post2017		_thestick _thestick	
15054	202_thestick	the stick	TaniBokar	Bokar	Tani	baŋ ni	b.a.ŋ.+.n.i	b a ŋ + n i	boka1249	1295	27.554547	93.15717	2642	2642	FALSE	Huang1992		_thestick _thestick	
15023	202_thestick	the stick	EBDzalakha	Dzalakha	East Bodish	tangtala	taŋ+ta+la	t a ŋ + t a + l a	dzal1238	1295	27.605989	91.494864		5053	FALSE	DDC2017		_thestick _thestick _thestick	
15024	202_thestick	the stick	EBKhengkha	Khengkha	East Bodish	te55+tʰa	te55+tʰa	t e ⁵⁵ + tʰ a	khen1241	1295	27.144878	90.689999		4658	TRUE	TB	Dzo. rtas thag	_thestick _thestick	
