ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,NOTES,LOAN
Alike-53_tofight-1,Alike_2244,Alike,53_tofight,khon ndʐi ji,kʰ.o.n._.n.dʐ.i._.j.i,,,Huang1992,2949,,,,,FALSE
Alike-53_tofight-2,Alike_2245,Alike,53_tofight,rɟjak ri ji,r.ɟ.j.a.k._.r.i._.j.i,,,Huang1992,1152,,,,,FALSE
Yidu-53_tofight-1,Yidu_2251,Yidu,53_tofight,hu⁵⁵gɑ³⁵,h.u.⁵⁵.◦.g.ɑ.³⁵,,,Huang1992,3002,,,,,FALSE
OldChinese-53_tofight-1,OldChinese_2237,OldChinese,53_tofight,*tˤok-s,tˤ.o.k.+.s,,,Baxter2014,2672,,,,,FALSE
OldBurmese-53_tofight-1,OldBurmese_2236,OldBurmese,53_tofight,ran◦phrac,r.a.n.◦.ph.r.a.c,,,Hill2017,1025,,,,,FALSE
Khaling-53_tofight-1,Khaling_v2_5142,Khaling,53_tofight,ki,k.i,,,Jacques2017FN,712,,,,,FALSE
Limbu-53_tofight-1,Limbu_2232,Limbu,53_tofight,thɔkt,th.ɔ.k.t,,,Jacques2017FN,3722,,,,,FALSE
WobziKhroskyabs-53_tofight-1,WobziKhroskyabs_2249,WobziKhroskyabs,53_tofight,χtsʰətsʰə̂,χ.tsʰ.ə.tsʰ.ə̂,,,Lai2017,3746,,,,,FALSE
Chepang-53_tofight-1,Chepang_2222,Chepang,53_tofight,min̥,m.i.n̥,,,Caughley2000,3810,,,,,FALSE
Garo-53_tofight-1,Garo_2225,Garo,53_tofight,diŋ+a,d.i.ŋ.+.a,,,Burling2003,3939,,,,,FALSE
Thulung-53_tofight-1,Thulung_2243,Thulung,53_tofight,kwalba,kw.a.l.b.a,,,Allen1975,4095,,,,,FALSE
Hakha-53_tofight-1,Hakha_2226,Hakha,53_tofight,věe/el+velʔ,v.ěe/e.l.+.v.e.l.ʔ,,,VanBik2014,4125,,,,,FALSE
Bunan-53_tofight-1,Bunan_2219,Bunan,53_tofight,tʰip,tʰ.i.p,,,Widmer2014,316,,,,,TRUE
OldTibetan-53_tofight-2,OldTibetan_2239,OldTibetan,53_tofight,ɴtʰab,ɴ.tʰ.a.b,,,Huang1992,316,,,,,FALSE
Byangsi-53_tofight-1,Byangsi_2220,Byangsi,53_tofight,dakʃimo,d.a.k.ʃ.i.m.o,,,Sharma2003a,3195,,,,,FALSE
Kulung-53_tofight-1,Kulung_2230,Kulung,53_tofight,kʰema,kʰ.e.m.a,,,Tolsma1999,712,,,,,FALSE
Bantawa-53_tofight-1,Bantawa_v2_7435,Bantawa,53_tofight,mɨma,m.ɨ.m.a,,,Jongens2009,773,,,,,FALSE
Rangoon-53_tofight-1,Rangoon_2241,Rangoon,53_tofight,jɑ̃∼²²+pʰjiʔ⁴,j.ɑ̃.∼.²².+.pʰ.j.i.ʔ.⁴,,,Huang1992 Hill2017,1025,,,,,FALSE
Achang-53_tofight-1,Achang_2216,Achang,53_tofight,tek⁵⁵+kɔ³¹,t.e.k.⁵⁵.+.k.ɔ.³¹,,,Huang1992 Hill2017,1052,,,,,FALSE
Xiandao-53_tofight-1,Xiandao_v2_8134,Xiandao,53_tofight,ta³⁵+kɔ³⁵,t.a.³⁵.+.k.ɔ.³⁵,,,Huang1992 Hill2017,1052,,,,,FALSE
Bola-53_tofight-1,Bola_v2_8136,Bola,53_tofight,pɛʔ³¹+la̰m³⁵,p.ɛ.ʔ.³¹.+.l.a̰.m.³⁵,,,Huang1992 Hill2017,1025,,,,,FALSE
Lashi-53_tofight-1,Lashi_2231,Lashi,53_tofight,pat³¹+kɔ⁵⁵,p.a.t.³¹.+.k.ɔ.⁵⁵,,,Huang1992 Hill2017,1025,,,,,FALSE
Maru-53_tofight-1,Maru_v2_8138,Maru,53_tofight,pɛʔ³¹+la̰m³¹,p.ɛ.ʔ.³¹.+.l.a̰.m.³¹,,,Huang1992 Hill2017,1025,,,,,FALSE
Atsi-53_tofight-1,Atsi_v2_9217,Atsi,53_tofight,pat²¹+lṵm²¹,p.a.t.²¹.+.l.ṵ.m.²¹,,,Huang1992 Hill2017,1025,,,,,FALSE
Bahing-53_tofight-1,Bahing_v2_9380,Bahing,53_tofight,mø,m.ø,,,Michailovsky1989,773,,,,,FALSE
Lushai-53_tofight-1,Lushai_2234,Lushai,53_tofight,bei,b.e.i,,,Lorrain1940,4042,,,,,FALSE
Beijing-53_tofight-1,Beijing_2217,Beijing,53_tofight,ta²¹⁴₂₁tɕia⁵¹,t.a.²¹⁴₂₁.tɕ.i.a.⁵¹,,,Lai2017FN,1904,,,,,FALSE
Guangzhou-53_tofight-1,Guangzhou_v2_10774,Guangzhou,53_tofight,ta³⁵kau⁵³,t.a.³⁵.k.a.u.⁵³,,,Lai2017FN,1905,,,,,FALSE
Chaozhou-53_tofight-1,Chaozhou_2221,Chaozhou,53_tofight,siɛ̃∼³³pʰaʔ²,s.i.ɛ̃.∼.³³.pʰ.a.ʔ.²,,,Lai2017FN,1906,,,,,FALSE
Longgang-53_tofight-1,Longgang_v2_10776,Longgang,53_tofight,ta³³kau³³,t.a.³³.k.a.u.³³,,,Lai2017FN,1905,,,,,FALSE
Jieyang-53_tofight-1,Jieyang_v2_10777,Jieyang,53_tofight,siɔ̃∼³³pʰaʔ²,s.i.ɔ̃.∼.³³.pʰ.a.ʔ.²,,,Lai2017FN,1906,,,,,FALSE
Xingning-53_tofight-1,Xingning_2250,Xingning,53_tofight,ta²¹kɑɔ³⁵ti²¹,t.a.²¹.k.ɑ.ɔ.³⁵.t.i.²¹,,,Lai2017FN,1905,,,,,FALSE
Ukhrul-53_tofight-1,Ukhrul_2248,Ukhrul,53_tofight,kʰə+ŋə+mu,kʰ.ə.+.ŋ.ə.+.m.u,,,Mortensen2012,2123,,,,,FALSE
Hayu-53_tofight-1,Hayu_2227,Hayu,53_tofight,pat,p.a.t,,,Michailovsky1989a,2229,,,,,FALSE
Tangut-53_tofight-1,Tangut_2242,Tangut,53_tofight,ɣwej,ɣ.we.j,,,Li1997,10200,,,,,FALSE
KarbiMikir-53_tofight-1,Mikir_2235,KarbiMikir,53_tofight,"kachechok, ron kachepi, ron, chervo, kachethu",r.ó.n,,,Walker1925 KonnerthFC GruessnerNoDate,10354,,,,,FALSE
Rabha-53_tofight-1,Rabha_2240,Rabha,53_tofight,ba+da+gur,b.a.+.d.a.+.g.u.r,,,Joseph2007,10355,,,,,FALSE
MishmiKaman-53_tofight-1,Kaman_216167,MishmiKaman,53_tofight,dɑ̆m⁵⁵ kɹɑu⁵⁵,dɑ̆m⁵⁵ kɹɑu⁵⁵,,,Sun1991,,,,,,
KBEastPuroikSoja-53_tofight-1,easternpuroik_36,KBEastPuroikSoja,53_tofight,fuingna,fuiŋ,,,RS09,,,,,,
KBEastPuroikSun-53_tofight-1,puroik_216169,KBEastPuroikSun,53_tofight,tsa⁵³ ɣɛ⁵³,tsa⁵³+ɣɛ⁵³,,,Sun1991,,,,,,
TshDirangTshangla-54_thefire-1,DirangTshangla_59,TshDirangTshangla,54_thefire,mi,mi,,,TB,,,,,,
TaniGalo-54_thefire-1,Galo_59,TaniGalo,54_thefire,ə-mə ̀,ə+mə51,,,Post07,,,,,*mə,
TaniTangam-54_thefire-1,Tangam_54,TaniTangam,54_thefire,ame,a+me,,,Post2017,,,,,,
EBDzalakha-54_thefire-1,Dzalakha_54,EBDzalakha,54_thefire,me,me,,,DDC2017,,,,,,
EBKhengkha-54_thefire-1,Khengkha_59,EBKhengkha,54_thefire,gami,ga+mi,,,AandY1996,,,,,,
KBWanghoBugun-54_thefire-1,WanghoBugun_156,KBWanghoBugun,54_thefire,boe,boe,,,Abraham2018,,,,, ,
KBBichomBugun-54_thefire-1,BichomBugun_157,KBBichomBugun,54_thefire,boe,boe,,,Abraham2018,,,,, ,
KBSingchungBugun-54_thefire-1,SingchungBugun_158,KBSingchungBugun,54_thefire,boe,boe,,,Abraham2018,,,,, ,
KBKaspiBugun-54_thefire-1,KaspiBugun_159,KBKaspiBugun,54_thefire,bai,bai,,,Abraham2018,,,,, ,
KBNamphriBugun-54_thefire-1,NamphriBugun_160,KBNamphriBugun,54_thefire,boe,boe,,,Abraham2018,,,,, ,
EBMamaCuonaMenba-54_thefire-1,MamaCuonaMenba_59,EBMamaCuonaMenba,54_thefire,me35,me35,,,Lu2002,,,,,,
EBWenlangCuonaMenba-54_thefire-1,WenlangCuonaMenba_228,EBWenlangCuonaMenba,54_thefire,me35,me35,,,Lu2002,,,,,,
KBWestPuroikLieberherr-54_thefire-1,BuluPuroik_2254,KBWestPuroikLieberherr,54_thefire,bɛɛ,bɛɛ,,,TB,1746,,,,,FALSE
KBDikhyangBugun-54_thefire-1,DikhyangBugun_2255,KBDikhyangBugun,54_thefire,boɛ,boɛ,,,TB,1746,,,,,FALSE
KBWKhispi-54_thefire-1,Khispi_2256,KBWKhispi,54_thefire,bɛj,bɛj,,,TB,1746,,,,,FALSE
KBWDuhumbi-54_thefire-1,Duhumbi_2257,KBWDuhumbi,54_thefire,bɛj,bɛj,,,TB,1746,,,,,FALSE
KBWKhoina-54_thefire-1,Khoina_2258,KBWKhoina,54_thefire,ba,ba,,,TB,1746,,,,,FALSE
KBWJerigaon-54_thefire-1,Jerigaon_2259,KBWJerigaon,54_thefire,bɛ,bɛ,,,TB,1746,,,,,FALSE
KBWKhoitam-54_thefire-1,Khoitam_2260,KBWKhoitam,54_thefire,bɛ,bɛ,,,TB,1746,,,,,FALSE
KBWRahung-54_thefire-1,Rahung_2261,KBWRahung,54_thefire,bɛ,bɛ,,,TB,1746,,,,,FALSE
KBWRupa-54_thefire-1,Rupa_2262,KBWRupa,54_thefire,ba,ba,,,TB,1746,,,,,FALSE
KBWShergaon-54_thefire-1,Shergaon_2263,KBWShergaon,54_thefire,ba,ba,,,TB,1746,,,,,FALSE
TshBhutanTshangla-54_thefire-1,BhutanTshangla_2264,TshBhutanTshangla,54_thefire,mi,mi,,,TB,1746,,,,,FALSE
Kusunda-54_thefire-1,KusundaK_2265,Kusunda,54_thefire,ʤaː,ʤaː,,,Bodt2019b,144,,,,,FALSE
HruNamreiBisai-54_thefire-1,NamreiBisai_165,HruNamreiBisai,54_thefire,mai,mai,,,Abraham2018,,,,,*maj,
HruNamreiNabolang-54_thefire-1,NamreiNabolang_165,HruNamreiNabolang,54_thefire,mai,mai,,,Abraham2018,,,,,*maj,
HruHrusoAkaJamiri-54_thefire-1,HrusoAkaJamiri_165,HruHrusoAkaJamiri,54_thefire,mi,mi,,,Abraham2018,,,,,*maj,
HruBangru-54_thefire-1,Bangru_165,HruBangru,54_thefire,mɛː,mɛː,,,BandL2015,,,,,*maj,
HruDammaiDibin-54_thefire-1,DammaiDibin_165,HruDammaiDibin,54_thefire,mai,mai,,,Abraham2018,,,,,*maj,
HruMijiNafra-54_thefire-1,MijiNafra_165,HruMijiNafra,54_thefire,mai,mai,,,Abraham2018,,,,,*maj,
HruDammaiRurang-54_thefire-1,DammaiRurang_165,HruDammaiRurang,54_thefire,mai,mai,,,Abraham2018,,,,,*maj,
EBBumthang-54_thefire-1,Bumthang_59,EBBumthang,54_thefire,gami,ga+mi,,,vanDriem2015,,,,,,
OldTibetan-54_thefire-1,OldTibetan_2290,OldTibetan,54_thefire,me,m.e,,,Huang1992,1746,,,,,FALSE
Khaling-54_thefire-1,Khaling_v2_147,Khaling,54_thefire,mi,m.i,,,Jacques2017FN,1746,,,,,FALSE
Limbu-54_thefire-1,Limbu_2283,Limbu,54_thefire,mi,m.i,,,Jacques2017FN,1746,,,,,FALSE
Japhug-54_thefire-1,Japhug_2279,Japhug,54_thefire,smi,s.m.i,,,Jacques2015b,1746,,,,,FALSE
Tangut-54_thefire-1,Tangut_2293,Tangut,54_thefire,məə¹,m.əə.¹,,,Li1997,1746,,,,,FALSE
Jingpho-54_thefire-1,Jingpho_2280,Jingpho,54_thefire,wan³¹,w.a.n.³¹,,,Huang1992,3940,,,,,FALSE
Maerkang-54_thefire-1,MaerkangrGyalrong_v2_1092,Maerkang,54_thefire,tə mtʃək,t.ə._.m.tʃ.ə.k,,,Huang1992,670,,,,,FALSE
Lhasa-54_thefire-1,Lhasa_2297,Lhasa,54_thefire,me¹³,m.e.¹³,,,Huang1992,1746,,,,,FALSE
Daofu-54_thefire-1,Daofu_v2_1571,Daofu,54_thefire,ɣmə,ɣ.m.ə,,,Huang1992,1746,,,,,FALSE
Dulong-54_thefire-1,Dulong_2274,Dulong,54_thefire,tɯ⁵⁵mi⁵⁵,t.ɯ.⁵⁵.+.m.i.⁵⁵,,,Huang1992,1746,,,,,FALSE
Batang-54_thefire-1,Batang_2296,Batang,54_thefire,ȵe⁵³,ȵ.e.⁵³,,,Huang1992,1746,,,,,FALSE
DarangTaraon-54_thefire-1,DarangTaraon_2273,DarangTaraon,54_thefire,nɑ³¹mɯn⁵⁵,n.ɑ.³¹.◦.m.ɯ.n.⁵⁵,,,Huang1992,1746,,,,,FALSE
Lisu-54_thefire-1,Lisu_2284,Lisu,54_thefire,ɑ⁵⁵to⁵⁵,ɑ.⁵⁵.◦.t.o.⁵⁵,,,Huang1992,1843,,,,,FALSE
TaniBokar-54_thefire-1,Bokar_2268,TaniBokar,54_thefire,ə mə,ə.+.m.ə,,,Huang1992,1746,,,,,FALSE
Zhaba-54_thefire-1,Zhaba_2302,Zhaba,54_thefire,ȵʌ¹³,ȵ.ʌ.¹³,,,Huang1992,1746,,,,,FALSE
Alike-54_thefire-1,Alike_2295,Alike,54_thefire,mȵe,m.ȵ.e,,,Huang1992,1746,,,,,FALSE
TshMotuoMenba-54_thefire-1,MotuoMenba_2287,TshMotuoMenba,54_thefire,mi,m.i,,,Huang1992,1746,,,,,FALSE
Yidu-54_thefire-1,Yidu_2301,Yidu,54_thefire,mɑ⁵⁵mɹu⁵⁵,m.ɑ.⁵⁵.◦.m.ɹ.u.⁵⁵,,,Huang1992,3715,,,,,FALSE
Xiahe-54_thefire-1,Xiahe_v2_3782,Xiahe,54_thefire,ȵe,ȵ.e,,,Huang1992,1746,,,,,FALSE
OldChinese-54_thefire-1,OldChinese_2289,OldChinese,54_thefire,*[qʷʰ]ˤəjʔ,qʷʰˤ.ə.j.ʔ,,,Baxter2014,29759,,,,,FALSE
OldBurmese-54_thefire-1,OldBurmese_2288,OldBurmese,54_thefire,mīḥ,m.ī.ḥ,,,Hill2017,1746,,,,,FALSE
WobziKhroskyabs-54_thefire-1,WobziKhroskyabs_2299,WobziKhroskyabs,54_thefire,ʁmə̂,ʁ.m.ə̂,,,Lai2017,1746,,,,,FALSE
Chepang-54_thefire-1,Chepang_2272,Chepang,54_thefire,hmeʔ,h.m.e.ʔ,,,Caughley2000,1746,,,,,FALSE
Garo-54_thefire-1,Garo_2275,Garo,54_thefire,walʔ,w.a.l.ʔ,,,Burling2003,3940,,,,,FALSE
Garo-54_thefire-2,Garo_2276,Garo,54_thefire,agal,a.g.a.l,,,Burling2003,3941,,,,,FALSE
Thulung-54_thefire-1,Thulung_2294,Thulung,54_thefire,mu,m.u,,,Allen1975,1746,,,,,FALSE
Hakha-54_thefire-1,Hakha_2277,Hakha,54_thefire,mâ/ay,m.â/a.y,,,VanBik2014,1746,,,,,FALSE
Bunan-54_thefire-1,Bunan_2269,Bunan,54_thefire,me,m.e,,,Widmer2014,1746,,,,,FALSE
Byangsi-54_thefire-1,Byangsi_2270,Byangsi,54_thefire,mɨè,m.ɨ.è,,,Sharma2003a,1746,,,,,FALSE
Rongpo-54_thefire-1,Rongpo_v2_7006,Rongpo,54_thefire,mhe,mh.e,,,Sharma2003,1746,,,,,FALSE
Kulung-54_thefire-1,Kulung_2281,Kulung,54_thefire,mi,m.i,,,Tolsma1999,1746,,,,,FALSE
Bantawa-54_thefire-1,Bantawa_v2_7436,Bantawa,54_thefire,miri,m.i.r.i,,,Jongens2009,1746,,,,,FALSE
Rangoon-54_thefire-1,Rangoon_2292,Rangoon,54_thefire,mi⁵⁵,m.i.⁵⁵,,,Huang1992 Hill2017,1746,,,,,FALSE
Achang-54_thefire-1,Achang_2266,Achang,54_thefire,poi³¹,p.o.i.³¹,,,Huang1992 Hill2017,1058,,,,,FALSE
Atsi-54_thefire-1,Atsi_v2_8150,Atsi,54_thefire,mji²¹,m.j.i.²¹,,,Huang1992 Hill2017,1746,,,,,FALSE
Bola-54_thefire-1,Bola_v2_8151,Bola,54_thefire,mi³¹,m.i.³¹,,,Huang1992 Hill2017,1746,,,,,FALSE
Lashi-54_thefire-1,Lashi_2282,Lashi,54_thefire,mji³³,m.j.i.³³,,,Huang1992 Hill2017,1746,,,,,FALSE
Maru-54_thefire-1,Maru_v2_8154,Maru,54_thefire,mji³⁵,m.j.i.³⁵,,,Huang1992 Hill2017,1746,,,,,FALSE
Xiandao-54_thefire-1,Xiandao_v2_8155,Xiandao,54_thefire,n̩⁵⁵+pui³¹,n̩.⁵⁵.+.p.u.i.³¹,,,Huang1992 Hill2017,1058,,,,,FALSE
Xiandao-54_thefire-2,Xiandao_v2_8156,Xiandao,54_thefire,n̩⁵⁵+pui³¹,n̩.⁵⁵.+.p.u.i.³¹,,,Huang1992 Hill2017,1058,,,,,FALSE
Bahing-54_thefire-1,Bahing_v2_9291,Bahing,54_thefire,mi,m.i,,,Michailovsky1989,1746,,,,,FALSE
Bahing-54_thefire-2,Bahing_v2_9292,Bahing,54_thefire,bapmi,b.a.p.m.i,,,Michailovsky1989,1746,,,,,FALSE
Lushai-54_thefire-1,Lushai_2285,Lushai,54_thefire,mei,m.e.i,,,Lorrain1940,1746,,,,,FALSE
Beijing-54_thefire-1,Beijing_2267,Beijing,54_thefire,xuɔ²¹⁴,x.u.ɔ.²¹⁴,,,Lai2017FN,29759,,,,,FALSE
Guangzhou-54_thefire-1,Guangzhou_v2_10178,Guangzhou,54_thefire,fɔ³⁵,f.ɔ.³⁵,,,Lai2017FN,29759,,,,,FALSE
Chaozhou-54_thefire-1,Chaozhou_2271,Chaozhou,54_thefire,huɛ⁵³,h.u.ɛ.⁵³,,,Lai2017FN,29759,,,,,FALSE
Longgang-54_thefire-1,Longgang_v2_10180,Longgang,54_thefire,fɔ³²,f.ɔ.³²,,,Lai2017FN,29759,,,,,FALSE
Jieyang-54_thefire-1,Jieyang_v2_10181,Jieyang,54_thefire,huɛ³¹,h.u.ɛ.³¹,,,Lai2017FN,29759,,,,,FALSE
Xingning-54_thefire-1,Xingning_2300,Xingning,54_thefire,fo²¹,f.o.²¹,,,Lai2017FN,29759,,,,,FALSE
Ukhrul-54_thefire-1,Ukhrul_2298,Ukhrul,54_thefire,mej,m.e.j,,,Mortensen2012,1746,,,,,FALSE
Hayu-54_thefire-1,Hayu_2278,Hayu,54_thefire,me,m.e,,,Michailovsky1989a,1746,,,,,FALSE
KarbiMikir-54_thefire-1,Mikir_2286,KarbiMikir,54_thefire,me,m.ē,,,Walker1925 KonnerthFC GruessnerNoDate,1746,,,,,FALSE
Rabha-54_thefire-1,Rabha_2291,Rabha,54_thefire,bár,b.á.r,,,Joseph2007,3940,,,,,FALSE
MishmiKaman-54_thefire-1,Kaman_182303,MishmiKaman,54_thefire,mɑ̆i⁵³,mɑ̆i⁵³,,,Sun1991,,,,,,
KBEastPuroikSoja-54_thefire-1,easternpuroik_37,KBEastPuroikSoja,54_thefire,bae’,bae,,,RS09,,,,,,
KBEastPuroikSun-54_thefire-1,puroik_182305,KBEastPuroikSun,54_thefire,bæ³³,bæ³³,,,Sun1991,,,,,,
TshDirangTshangla-55_firewood-1,DirangTshangla_187,TshDirangTshangla,55_firewood,tʰap+ɕiŋ,tʰap+ɕiŋ,,,TB,,,,,,
TaniGalo-55_firewood-1,Galo_170,TaniGalo,55_firewood,ɨ-hɨɨ̀,ɨ+hɨː51,,,Post07,,,,,*ɕɨŋ ‘wood’,
TaniTangam-55_firewood-1,Tangam_55,TaniTangam,55_firewood,paasa,paː+sa,,,Post2017,,,,,,
EBDzalakha-55_firewood-1,Dzalakha_55,EBDzalakha,55_firewood,thabsheng,tʰap+ɕeŋ,,,DDC2017,,,,,,
EBKhengkha-55_firewood-1,Khengkha_187,EBKhengkha,55_firewood,thapseng,tʰap+seŋ,,,AandY1996,,,,,,
KBWestPuroikLieberherr-55_firewood-1,BuluPuroik_v22394,KBWestPuroikLieberherr,55_firewood,ʃi,ʃi,,,TB,,,,,,FALSE
KBDikhyangBugun-55_firewood-1,DikhyangBugun_v22395,KBDikhyangBugun,55_firewood,hiŋ,hiŋ,,,TB,,,,,,FALSE
KBWKhispi-55_firewood-1,Khispi_v22396,KBWKhispi,55_firewood,hiŋ,hiŋ,,,TB,,,,,,FALSE
KBWDuhumbi-55_firewood-1,Duhumbi_v22397,KBWDuhumbi,55_firewood,ɕiŋ,ɕiŋ,,,TB,,,,,,FALSE
KBWKhoina-55_firewood-1,Khoina_v22398,KBWKhoina,55_firewood,hiŋ,hiŋ,,,TB,,,,,,FALSE
KBWJerigaon-55_firewood-1,Jerigaon_v22399,KBWJerigaon,55_firewood,hiŋ,hiŋ,,,TB,,,,,,FALSE
KBWKhoitam-55_firewood-1,Khoitam_v22400,KBWKhoitam,55_firewood,hiŋ,hiŋ,,,TB,,,,,,FALSE
KBWRahung-55_firewood-1,Rahung_v22401,KBWRahung,55_firewood,hiŋ,hiŋ,,,TB,,,,,,FALSE
KBWRupa-55_firewood-1,Rupa_v22402,KBWRupa,55_firewood,hiŋ,hiŋ,,,TB,,,,,,FALSE
KBWShergaon-55_firewood-1,Shergaon_v22403,KBWShergaon,55_firewood,hiŋ,hiŋ,,,TB,,,,,,FALSE
TshBhutanTshangla-55_firewood-1,BhutanTshangla_v22404,TshBhutanTshangla,55_firewood,tʰap+ɕiŋ,tʰap+ɕiŋ,,,TB,,,,,,FALSE
Kusunda-55_firewood-1,KusundaK_,Kusunda,55_firewood,d̪əj.ʤiː,d̪əj.ʤiː,,,Bodt2019b,0,,,,,FALSE
HruHrusoAkaJamiri-55_firewood-1,HrusoAkaJamiri_nan,HruHrusoAkaJamiri,55_firewood,ʃo,ʃo,,,Simon1993,,,,,"""*(g)o; firewood = wood""",
HruBangru-55_firewood-1,Bangru_nan,HruBangru,55_firewood,goː,goː,,,BandL2015,,,,,"""*(g)o; firewood = wood""",
HruMijiNafra-55_firewood-1,MijiNafra_nan,HruMijiNafra,55_firewood,o,o,,,Simon1979,,,,,"""*(g)o; firewood = wood""",
EBBumthang-55_firewood-1,Bumthang_233,EBBumthang,55_firewood,thap shing,tʰap+ɕiŋ,,,DDC2018,,,,,,
Alike-55_firewood-1,Alike_v2_748,Alike,55_firewood,tɕhæ mæ,tɕh.æ._.m.æ,,,Huang1992,6005,,,,,FALSE
Jingpho-55_firewood-1,Jingpho_v2_871,Jingpho,55_firewood,phun⁵⁵,ph.u.n.⁵⁵,,,Huang1992,3644,,,,,FALSE
TshMotuoMenba-55_firewood-1,MotuoMenba_v2_920,TshMotuoMenba,55_firewood,ɕiŋ,ɕ.i.ŋ,,,Huang1992,6006,,,,,FALSE
Daofu-55_firewood-1,Daofu_v2_1241,Daofu,55_firewood,mə si,m.ə._.s.i,,,Huang1992,6006,,,,,FALSE
Maerkang-55_firewood-1,MaerkangrGyalrong_v2_1269,Maerkang,55_firewood,ʃᴇ,ʃ.ᴇ,,,Huang1992,6006,,,,,FALSE
Lhasa-55_firewood-1,Lhasa_v2_1384,Lhasa,55_firewood,mi¹³ɕiŋ⁵⁵,m.i.¹³.◦.ɕ.i.ŋ.⁵⁵,,,Huang1992,6006,,,,,FALSE
Dulong-55_firewood-1,Dulong_v2_1950,Dulong,55_firewood,ɕiŋ⁵⁵,ɕ.i.ŋ.⁵⁵,,,Huang1992,6006,,,,,FALSE
Batang-55_firewood-1,Batang_v2_2040,Batang,55_firewood,xhĩ⁵⁵,xh.ĩ.∼.⁵⁵,,,Huang1992,6006,,,,,FALSE
Zhaba-55_firewood-1,Zhaba_v2_2587,Zhaba,55_firewood,shɛ¹³,sh.ɛ.¹³,,,Huang1992,6006,,,,,FALSE
DarangTaraon-55_firewood-1,DarangTaraon_v2_2619,DarangTaraon,55_firewood,mɑ³¹sɯŋ⁵³,m.ɑ.³¹.◦.s.ɯ.ŋ.⁵³,,,Huang1992,6006,,,,,FALSE
Xiahe-55_firewood-1,Xiahe_v2_2962,Xiahe,55_firewood,tɕha ma,tɕh.a._.m.a,,,Huang1992,6005,,,,,FALSE
Lisu-55_firewood-1,Lisu_v2_3334,Lisu,55_firewood,kho³¹mɯ³¹dʑi³³,s.i.³⁵,,,Huang1992,0,,,,,FALSE
TaniBokar-55_firewood-1,Bokar_v2_3353,TaniBokar,55_firewood,ɯ ɕɯŋ,ɯ._.ɕ.ɯ.ŋ,,,Huang1992,6006,,,,,FALSE
Yidu-55_firewood-1,Yidu_v2_3890,Yidu,55_firewood,ɑ⁵⁵tʂhoŋ³⁵,ɑ.⁵⁵.◦.tʂh.o.ŋ.³⁵,,,Huang1992,4501,,,,,FALSE
Japhug-55_firewood-1,Japhug_v2_4215,Japhug,55_firewood,sɯɴɢoʁ,s.ɯ.ɴ.ɢ.o.ʁ,,,Jacques2015b,6006,,,,,FALSE
OldChinese-55_firewood-1,OldChinese_v2_4638,OldChinese,55_firewood,*[s]i[n],s.i.n,,,Baxter2014,6006,,,,,FALSE
OldBurmese-55_firewood-1,OldBurmese_v2_4878,OldBurmese,55_firewood,thaṅḥ,th.a.ṅ.ḥ,,,Hill2017,3872,,,,,FALSE
Limbu-55_firewood-1,Limbu_v2_5109,Limbu,55_firewood,siŋ,s.i.ŋ,,,Jacques2017FN,6006,,,,,FALSE
Khaling-55_firewood-1,Khaling_v2_5120,Khaling,55_firewood,sʌŋ,s.ʌ.ŋ,,,Jacques2017FN,6006,,,,,FALSE
WobziKhroskyabs-55_firewood-1,WobziKhroskyabs_v2_5208,WobziKhroskyabs,55_firewood,sê,s.ê,,,Lai2017,6006,,,,,FALSE
Garo-55_firewood-1,Garo_v2_5700,Garo,55_firewood,haʔ+bol,h.a.ʔ.+.b.o.l,,,Burling2003,3644,,,,,FALSE
Thulung-55_firewood-1,Thulung_v2_5968,Thulung,55_firewood,sepsʌŋ,s.e.p.s.ʌ.ŋ,,,Allen1975,6006,,,,,FALSE
Hakha-55_firewood-1,Hakha_v2_6246,Hakha,55_firewood,thîŋ,th.î.ŋ,,,VanBik2014,6006,,,,,FALSE
Bunan-55_firewood-1,Bunan_v2_6588,Bunan,55_firewood,meɕiŋ,m.e.ɕ.i.ŋ,,,Widmer2014,6006,,,,,FALSE
Kulung-55_firewood-1,Kulung_v2_7170,Kulung,55_firewood,siŋ,s.i.ŋ,,,Tolsma1999,6006,,,,,FALSE
Bantawa-55_firewood-1,Bantawa_v2_7437,Bantawa,55_firewood,sɨŋ,s.ɨ.ŋ,,,Jongens2009,6006,,,,,FALSE
Maru-55_firewood-1,Maru_v2_8450,Maru,55_firewood,tʰɔ̃∼³⁵,tʰ.ɔ̃.∼.³⁵,,,Huang1992 Hill2017,3872,,,,,FALSE
Lashi-55_firewood-1,Lashi_v2_8486,Lashi,55_firewood,tʰaŋ⁵⁵,tʰ.a.ŋ.⁵⁵,,,Huang1992 Hill2017,3872,,,,,FALSE
Xiandao-55_firewood-1,Xiandao_v2_8538,Xiandao,55_firewood,tʰɔŋ³¹,tʰ.ɔ.ŋ.³¹,,,Huang1992 Hill2017,3872,,,,,FALSE
Bola-55_firewood-1,Bola_v2_8593,Bola,55_firewood,tʰɔ̃∼³⁵,tʰ.ɔ̃.∼.³⁵,,,Huang1992 Hill2017,3872,,,,,FALSE
